#class,z,objid,psfMag_r,fiberMag_r,modelMag_r,petroMag_r,petroRad_r,petroR50_r,petroR90_r,lnLStar_r,lnLExp_r,lnLDeV_r,mE1_r,mE2_r,mRrCc_r,type_r,type
# 10A  ,E,K    ,E       ,E         ,E         ,E         ,E         ,E         ,E         ,E        ,E       ,E       ,E    ,E    ,E      ,I     ,I
STAR,0.0003246125,1237648720153804924,18.93005,19.25736,18.93888,18.95375,1.244666,0.6356903,1.512637,-0.6961079,-1.094011,-1.059345,-0.1608889,-0.06781048,2.983873,6,6
STAR,0.0002102962,1237646648371577103,19.34995,19.65682,19.34997,19.37534,1.282161,0.662332,1.478206,-0.08935168,-0.1675761,-0.1658787,-0.2721408,-0.14423,3.509761,6,6
STAR,7.003697E-05,1237646587175568510,20.07296,20.43076,20.0809,20.16749,1.032209,0.5103289,1.15667,-0.3622591,-0.6583895,-0.633887,-0.07394882,-0.07885188,1.93248,6,6
STAR,-0.0001660112,1237648720154329145,15.48592,15.81598,15.48114,15.52742,1.19576,0.614447,1.386994,-85.93597,-85.60992,-85.80704,-0.08754855,-0.05611185,2.805398,6,6
STAR,0.000215365,1237648704592084998,17.71419,18.06281,17.7245,17.77646,1.256109,0.6400542,1.406738,-0.1552868,-0.2234366,-0.2226651,-0.06057713,0.004035681,3.133198,6,6
STAR,0.0002163344,1237648703519981732,17.23956,17.56642,17.22547,17.27934,1.181508,0.60433,1.339712,-13.32902,-8.637478,-8.627781,-0.03276271,-0.05243494,2.731985,6,6
STAR,-2.985699E-05,1237648703519981621,14.83385,15.17636,14.83799,14.89556,1.183419,0.6057841,1.342807,-168.0172,-171.716,-173.3265,-0.0281341,-0.05606698,2.720692,6,6
STAR,0.0001233451,1237648703517360150,16.71342,17.07578,16.69125,16.74024,1.51427,0.7560713,1.722021,-42.10882,-5.74657,-5.747648,-0.01045746,-0.08969587,4.275417,6,6
STAR,-0.0003100557,1237648704594510273,19.31543,19.62341,19.3055,19.35854,1.062368,0.5367432,1.174936,-0.5875109,-0.6084521,-0.6086019,-0.008747496,0.05071836,2.129391,6,6
STAR,-0.0004586438,1237648704595362220,19.80774,20.13041,19.7872,19.84832,1.267103,0.6133236,1.316402,-0.4040676,-0.5083258,-0.513985,-0.02391786,-0.02499497,2.882585,6,6
STAR,-0.0002160745,1237648704597393453,17.684,18.0158,17.68993,17.74628,1.15015,0.586059,1.269429,-0.1763201,-0.3515214,-0.4269086,-0.09653567,-0.04899545,2.613063,6,6
STAR,7.012398E-05,1237648720158785674,16.9552,17.26669,16.94138,16.99049,1.175083,0.6055143,1.31077,-3.625862,-0.6869274,-0.6871948,-0.1765313,-0.1075122,2.880402,6,6
STAR,-0.0001671172,1237648703524044956,15.43098,15.76165,15.44383,15.4987,1.079857,0.5570804,1.214818,-38.4256,-42.08093,-42.27082,-0.1486855,-0.05847844,2.355889,6,6
STAR,0.0002161337,1237648705113817284,19.89809,20.31152,19.86995,19.97835,1.713206,0.8560482,1.819269,-1.358861,-1.168033,-1.135162,-0.1210632,-0.02997324,5.777647,6,6
STAR,6.925466E-05,1237648705113948273,18.29181,18.7326,18.28648,18.30255,2.118178,1.031696,2.505973,-2.614347,-1.436332,-1.381221,-0.002733337,-0.03548177,7.175485,6,6
STAR,2.673682E-05,1237648704059015813,21.34463,21.71336,21.33432,21.48372,0.993832,0.5135071,0.9596304,-0.6469484,-0.862398,-0.8624188,0.09638861,0.1586654,2.031529,6,6
STAR,-0.0003099639,1237648704059146370,15.99218,16.31735,15.99901,16.04193,1.136849,0.5842052,1.290248,-11.45274,-16.90055,-16.93938,-0.02470667,-0.00761639,2.515183,6,6
STAR,0.000212047,1237648704584089824,18.10316,18.44472,18.09201,18.14977,1.305904,0.6596931,1.458601,-0.8518846,-0.8763839,-0.8376377,-0.0596177,-0.01175712,3.296013,6,6
STAR,0.0002099355,1237648705114013716,15.81541,16.24685,15.80501,15.8389,2.13852,1.044428,2.475988,-446.984,-409.8443,-406.5154,-0.05834892,0.00758059,7.654841,6,6
STAR,2.777453E-05,1237648704585072882,19.22873,19.5879,19.2456,19.30173,1.175182,0.5970705,1.365346,-0.0742441,-0.1486068,-0.1484154,-0.04364697,0.01332408,2.547798,6,6
STAR,0.0003210925,1237648705114996790,16.9005,17.266,16.87589,16.92639,1.753753,0.8849741,1.944466,-21.54745,-4.380284,-4.285943,-0.09860523,0.07849892,6.193455,6,6
STAR,-0.0001130128,1237648705116569715,17.54444,17.89293,17.54071,17.58988,1.367122,0.6957181,1.5533,-2.488283,-1.343228,-1.344318,-0.1234129,-0.03891563,3.737778,6,6
STAR,-3.063175E-05,1237648720161144878,15.48043,15.81492,15.47676,15.51306,1.422841,0.7212164,1.587249,-153.6143,-144.2697,-144.2577,-0.1213035,-0.07628572,4.081952,6,6
STAR,9.618984E-05,1237648721231675435,18.21343,18.53317,18.21499,18.26321,1.101719,0.5668747,1.245415,-1.11663,-1.417028,-1.420191,-0.1207785,-0.03062302,2.436945,6,6
STAR,0.0006281672,1237648721786830956,17.02621,17.32696,17.02486,17.06525,1.216649,0.6329659,1.320112,-4.022891,-4.419905,-4.848696,-0.1334705,-0.03005879,3.284479,6,6
STAR,-7.693729E-05,1237649918435131520,16.4778,16.83386,16.47617,16.52605,1.317562,0.6654974,1.512369,-7.948569,-9.444949,-9.451386,-0.02687594,0.04563299,3.255938,6,6
STAR,0.0005961658,1237648722306400330,16.63358,16.94919,16.63509,16.68163,1.197525,0.6211017,1.319583,-5.859466,-5.062782,-5.078446,-0.2016514,-0.03343179,3.098443,6,6
STAR,0.000605221,1237648722306465991,19.26993,19.58007,19.26701,19.31916,1.189644,0.6211304,1.307405,-0.09335791,-0.1640312,-0.1636745,-0.1834075,-0.01947091,3.196438,6,6
STAR,0.0004045719,1237648721764155738,20.66946,20.99285,20.66878,20.70837,1.151878,0.5459286,1.234573,-0.004334733,-0.01317867,-0.01094922,-0.1473655,-0.11099,2.191539,6,6
STAR,0.000617283,1237648722306531481,19.93378,20.2154,19.88094,19.95083,1.287949,0.6819837,1.335093,-1.367515,-0.7869254,-0.870579,-0.121855,0.02064734,4.088077,6,6
STAR,0.0004008548,1237648722307121180,18.10686,18.4152,18.11097,18.15814,1.173872,0.6109939,1.293632,-0.004506832,-0.02765019,-0.02783553,-0.2309306,-0.02068945,3.011891,6,6
STAR,0.0004171694,1237648722307186737,17.43072,17.73511,17.43192,17.47416,1.202853,0.6263074,1.30897,-1.697075,-2.671379,-1.874475,-0.2448184,-0.04731106,3.215759,6,6
STAR,0.0004089635,1237648722307252233,17.79419,18.09383,17.7792,17.83069,1.173425,0.6105823,1.272485,-1.110073,-0.1681716,-0.1757252,-0.2619035,-0.04774816,3.041187,6,6
STAR,0.0006207298,1237648722307383299,17.23983,17.56508,17.24191,17.29275,1.225051,0.6340724,1.370336,-4.052657,-4.055198,-4.052995,-0.2523129,-0.03758722,3.216367,6,6
STAR,-0.0009085346,1237649918963744821,15.91123,16.32104,15.91522,15.96445,1.744518,0.8563166,1.985357,-91.83153,-83.40211,-83.41425,-0.05334755,-0.02889366,5.319378,6,6
STAR,0.0004097619,1237648722307645552,18.71497,19.03701,18.72301,18.77691,1.264764,0.6567734,1.377291,-0.5841192,-0.797437,-0.7928196,-0.1827844,0.005586598,3.585408,6,6
STAR,-0.0003752683,1237649918963744825,17.6181,18.01778,17.61132,17.66258,1.714216,0.8416331,1.938597,-0.8150743,-0.794104,-0.7857811,-0.07079022,-0.01420447,5.190365,6,6
STAR,9.379993E-05,1237648722307973163,16.69736,17.00758,16.70582,16.74858,1.260291,0.6573853,1.362201,-1.465439,-1.537401,-1.536557,-0.1728399,-0.02950653,3.580779,6,6
STAR,-4.034228E-05,1237648721767563453,17.70616,18.00473,17.71067,17.768,1.098949,0.5662141,1.207311,-1.230374,-2.505835,-2.508287,-0.09034289,-0.03797491,2.435934,6,6
STAR,0.0004092641,1237648722308038813,17.71265,18.03575,17.71926,17.76437,1.22482,0.6337156,1.364988,-0.6048402,-0.8222372,-0.8894706,-0.1878662,-0.06116638,3.212662,6,6
STAR,0.0004178602,1237648722308104204,17.58508,17.8935,17.57132,17.62058,1.180111,0.6098927,1.300673,-3.658204,-0.5387965,-0.531223,-0.1845651,-0.0247371,2.916826,6,6
STAR,-7.624077E-05,1237648722308628500,17.04817,17.36412,17.01602,17.04925,1.464658,0.7447505,1.637826,-39.11048,-4.652018,-3.884844,-0.1441126,-0.008026551,4.368682,6,6
STAR,0.0005997525,1237648722308759590,15.22045,15.57086,15.22768,15.2771,1.349545,0.6892465,1.518274,-10.08571,-13.83358,-13.77969,-0.1022447,-0.04857576,3.694457,6,6
STAR,0.0001517853,1237648720166322364,17.09016,17.4317,17.08689,17.12776,1.466786,0.7431917,1.638593,-7.24153,-4.342588,-4.333172,-0.07407832,-0.1121596,4.317966,6,6
STAR,-0.0001380982,1237648722308890721,16.27887,16.63366,16.28257,16.33653,1.408641,0.7151488,1.571782,-2.630677,-3.68541,-3.701924,-0.07450365,-0.04714788,3.99419,6,6
STAR,-0.0003727898,1237649918963875863,16.40838,16.75516,16.36692,16.41132,1.521399,0.7558891,1.730546,-114.6656,-24.47941,-20.92852,-0.1186816,0.0284017,4.22387,6,6
STAR,-0.001268188,1237649918964269200,19.01682,19.39124,19.02644,19.10568,1.193272,0.5964427,1.334165,-0.5948206,-0.9388679,-0.9374257,-0.0913526,0.02860777,2.565542,6,6
STAR,-0.0001833233,1237649921111752912,17.68691,18.00191,17.67231,17.71392,1.453525,0.7554665,1.585693,-3.690334,-1.098694,-1.12107,-0.198636,-0.183532,4.809263,6,6
STAR,-0.002420128,1237649918964269376,20.34596,20.6966,20.31689,20.34408,1.416787,0.6833103,1.629525,-0.3043863,-0.3656567,-0.361423,-0.1158881,-0.04381286,3.194915,6,6
STAR,-0.0001396141,1237649918964334618,16.54041,16.89813,16.52949,16.58714,1.324657,0.6698891,1.511257,-22.01393,-18.02939,-18.10549,-0.06984651,0.05225211,3.311588,6,6
STAR,0.0004013479,1237649918964334645,17.04041,17.40363,17.03789,17.09263,1.311229,0.657716,1.508519,-5.817619,-5.628946,-5.647979,-0.1031743,0.001061991,3.150267,6,6
STAR,-0.000139944,1237648722312822822,15.31347,15.64095,15.31338,15.35436,1.369227,0.7019624,1.508199,-83.022,-84.62109,-84.70737,-0.1229188,-0.01510715,3.951796,6,6
STAR,0.0006292089,1237648722313084962,17.11508,17.45892,17.12412,17.17005,1.506368,0.7724486,1.649428,-5.907133,-6.505248,-6.496076,-0.08438705,-0.0047767,4.859629,6,6
STAR,0.0004108775,1237648722313084966,16.99744,17.32671,16.9773,17.02328,1.4677,0.7484435,1.616515,-10.67239,-1.376717,-1.372375,-0.1131892,0.00582081,4.499523,6,6
STAR,-0.0008987873,1237649918964334749,18.88161,19.23183,18.86028,18.92084,1.352048,0.6753691,1.480985,-2.864296,-2.362607,-2.33642,-0.09273065,0.04170103,3.379068,6,6
STAR,-7.623646E-05,1237648722313478298,20.96852,21.16997,20.95599,21.02475,1.447818,0.7573657,1.843518,-0.4523443,-0.6465298,-0.6471541,-0.1947478,0.1398907,4.529561,6,6
STAR,4.484189E-05,1237648722313609423,16.87709,17.22044,16.88183,16.92488,1.515238,0.7692993,1.659369,-0.6075774,-0.8658454,-0.8658391,-0.1215261,-0.04413969,4.771679,6,6
STAR,-0.0008804476,1237648722316689429,17.40737,17.74279,17.43139,17.47788,1.275405,0.658935,1.410361,-10.47368,-12.22817,-12.20024,-0.1559019,-0.03076654,3.481889,6,6
STAR,-0.0001402941,1237648722320032245,22.08563,22.38387,21.98431,22.10358,1.48885,0.7105556,1.520899,-0.007321761,-0.01169113,-0.01176751,-0.4571293,-0.183011,4.133834,6,6
STAR,-3.888502E-05,1237648721768874267,16.95493,17.27603,16.95281,17.00938,1.104166,0.5714045,1.220935,-0.7349743,-0.6621828,-0.9178779,-0.1486495,-0.02710558,2.472522,6,6
STAR,-0.0001803813,1237648721768939584,16.76561,17.08502,16.76408,16.81533,1.103429,0.5712339,1.240971,-5.713937,-7.595653,-7.62741,-0.1148122,-0.01410605,2.499869,6,6
STAR,-0.000138604,1237648722322325794,18.65962,18.96223,18.66004,18.70096,1.340671,0.7035651,1.450004,-0.02915527,-0.03829683,-0.0382564,-0.1919279,-0.01160769,4.235938,6,6
STAR,0.0005997168,1237648722322456634,15.71798,16.03136,15.70984,15.75164,1.431435,0.7399964,1.557004,-49.19808,-42.66806,-42.71501,-0.1773343,0.004594438,4.586493,6,6
STAR,-0.0001400148,1237648721226367210,19.7632,20.10471,19.74698,19.80803,1.292678,0.6586788,1.494902,-0.03596092,-0.03149564,-0.03136848,-0.1134081,-0.05846882,3.248579,6,6
STAR,-0.0001810789,1237649918970298422,14.59029,14.9751,14.55243,14.59422,1.751178,0.8580955,1.978637,-2315.555,-1721.666,-1723.364,-0.04681966,0.01370756,5.378611,6,6
STAR,-4.017696E-05,1237648722322915428,17.67542,17.97991,17.67689,17.7175,1.396298,0.7288046,1.49594,-1.823634,-1.709741,-1.709143,-0.1836848,-0.02437551,4.544688,6,6
STAR,0.0005985061,1237648722322915510,19.98532,20.27786,19.96018,19.99591,1.369192,0.7088522,1.491368,-0.06897691,-0.08112669,-0.08157054,-0.1610436,-0.04981252,4.19696,6,6
STAR,-0.0002453565,1237649918970626193,17.58471,17.94308,17.57651,17.62501,1.365555,0.6842037,1.566316,-3.190138,-2.305861,-2.304863,-0.08480906,0.002454818,3.393604,6,6
STAR,-0.001289233,1237649918970692070,20.94877,21.31876,20.93299,20.92331,1.567457,0.7583104,2.128588,-0.006878426,-0.01637152,-0.01639619,-0.1069489,0.01018174,4.031303,6,6
STAR,-7.594111E-05,1237649918970822798,15.39317,15.78877,15.37386,15.42564,1.652992,0.8160166,1.905563,-521.9586,-448.4297,-447.0787,-0.05661533,0.008145188,4.829041,6,6
STAR,0.0004030019,1237648722816861163,20.25535,20.57826,20.26141,20.34584,1.177154,0.6178203,1.193054,-0.09045363,-0.1839766,-0.1841117,-0.07707531,-0.02676449,3.317541,6,6
STAR,-4.052084E-05,1237648722816926290,17.29144,17.59895,17.29213,17.336,1.222391,0.6359311,1.338342,-2.048755,-3.135028,-3.152472,-0.189497,-0.022664,3.290916,6,6
STAR,-0.0009020915,1237649918971347014,18.8553,19.22621,18.85725,18.92123,1.323874,0.6643553,1.492288,-1.101999,-1.442016,-1.44192,-0.08707714,-0.02197039,3.259951,6,6
STAR,0.0003980356,1237648722817188471,19.65038,19.93505,19.63089,19.66765,1.220704,0.6206164,1.295465,-0.2290185,-0.2402256,-0.2463538,-0.152233,-0.0674618,3.108782,6,6
STAR,0.0004154206,1237648722817712707,19.46587,19.76843,19.45567,19.50019,1.232446,0.6259438,1.312954,-0.5751118,-0.6930788,-0.6935572,-0.2050462,-0.02615596,3.192115,6,6
STAR,0.0004007255,1237648722819481962,18.8095,19.14239,18.8227,18.89218,1.187717,0.6194006,1.300838,-0.9936414,-1.480914,-1.479905,-0.2010632,-0.05252303,3.171957,6,6
STAR,0.0005963452,1237648722819481969,18.17935,18.50066,18.18722,18.24238,1.198434,0.6219946,1.308278,-0.4523186,-0.8169859,-0.8161602,-0.1449905,-0.0476414,3.142301,6,6
STAR,4.433354E-05,1237648722820464870,19.01633,19.33429,19.01293,19.07382,1.216361,0.629537,1.314813,-0.3064007,-0.463493,-0.4634174,-0.1118218,-0.02395825,3.210393,6,6
STAR,-7.71652E-05,1237648721770250450,18.69289,19.02126,18.6972,18.76177,1.118345,0.5772061,1.215737,-0.09992161,-0.2005785,-0.2014279,-0.1839372,-0.05876088,2.615824,6,6
STAR,-0.0001820357,1237648721770447006,18.42964,18.75815,18.42533,18.485,1.186821,0.61043,1.314587,-0.04576546,-0.04544495,-0.06685453,-0.1929598,-0.03608656,2.94644,6,6
STAR,0.0004096262,1237648722821185864,19.43661,19.76231,19.43455,19.48741,1.279378,0.6538073,1.379943,-0.3623447,-0.5726714,-0.5753781,-0.08036613,0.00566456,3.510694,6,6
STAR,4.346819E-05,1237648721770512416,15.27329,15.60936,15.2797,15.33469,1.176461,0.6066605,1.323144,-44.88835,-47.97601,-48.14381,-0.155474,-0.003994459,2.810922,6,6
STAR,-3.912922E-05,1237648721770577991,15.82336,16.15082,15.82515,15.87338,1.21493,0.6260386,1.357187,-15.16986,-17.4889,-17.44718,-0.1838025,-0.04498409,3.059961,6,6
STAR,-4.090081E-05,1237648721770578049,18.14435,18.45581,18.12616,18.16137,1.24045,0.6365465,1.428346,-3.431359,-1.430938,-1.427951,-0.1506765,-0.0428103,3.098876,6,6
STAR,-9.456601E-06,1237648721770709249,19.91617,20.21317,19.89629,19.91773,1.191991,0.626301,1.491551,-0.0901664,-0.1238279,-0.1227819,-0.1771252,-0.02442833,2.932248,6,6
STAR,-3.991443E-05,1237648722828591131,15.37587,15.68102,15.38226,15.42671,1.255286,0.6621474,1.367016,-79.72787,-84.68716,-84.61395,-0.2453555,-0.05810485,3.759308,6,6
STAR,0.0006240612,1237648722829574657,20.86773,21.15662,20.83335,20.95213,1.343431,0.6314561,1.163226,-0.06551849,-0.1172261,-0.1168005,-0.272396,-0.05266559,3.899938,6,6
STAR,0.0001511802,1237648720683532754,21.08469,21.41543,21.02682,20.75897,2.979869,0.8272325,4.005068,-0.8862957,-0.9611109,-0.9439012,-0.2283638,-0.08290135,3.180418,6,6
STAR,-4.035351E-05,1237648721782178000,19.32798,19.66355,19.3273,19.37655,1.293142,0.6740037,1.525682,-0.1319174,-0.263471,-0.2681466,-0.1307255,-0.03573913,3.586331,6,6
STAR,0.0004090286,1237648721782702126,17.28821,17.61706,17.28941,17.33397,1.320963,0.6787811,1.465794,-1.937227,-2.363222,-2.365702,-0.05868857,-0.03973873,3.708305,6,6
STAR,4.525808E-05,1237648721786568760,14.97996,15.29421,14.97529,15.01423,1.329788,0.6852946,1.46604,-235.639,-222.0663,-221.9702,-0.1245849,-0.04681288,3.819501,6,6
STAR,-0.000247472,1237648721786568897,17.12905,17.43351,17.1116,17.14774,1.360951,0.6999781,1.487362,-11.00225,-1.053934,-0.9660227,-0.1147468,-0.03892836,3.977206,6,6
STAR,0.0004141466,1237648721232855198,18.05473,18.38006,18.05109,18.09545,1.172472,0.5995108,1.340555,-0.01183776,-0.03727108,-0.01832237,-0.06238353,-0.02848464,2.691231,6,6
STAR,0.0006395652,1237648722833571951,18.66007,18.99795,18.6681,18.72663,1.367335,0.7029249,1.467478,-0.2915265,-0.4628794,-0.4634274,-0.09273683,-0.008325574,4.075176,6,6
STAR,0.0006131519,1237648722833768470,16.97843,17.3063,16.98044,17.02661,1.357573,0.7038347,1.503814,-0.9076898,-0.9562737,-0.959289,-0.1612706,-0.02104266,4.04825,6,6
STAR,0.0006109619,1237648722834162197,20.80228,21.12483,20.7944,20.72015,1.401393,0.7614372,2.204561,-0.03189651,-0.07666858,-0.07500155,-0.2199128,-0.04635499,3.968171,6,6
STAR,0.0004122218,1237648722834227290,16.10033,16.41767,16.10858,16.15421,1.310976,0.6839131,1.430325,-14.1334,-16.01189,-15.6033,-0.2350949,-0.05243309,3.941744,6,6
STAR,-0.001397394,1237649919507234842,15.59216,15.97149,15.57454,15.61203,1.6502,0.8139368,1.892324,-153.2238,-112.5785,-111.858,-0.07126489,-0.04742892,4.81759,6,6
STAR,0.000410983,1237648721790632486,20.93762,21.24589,20.91707,20.9803,1.324534,0.6725172,1.356361,-0.829859,-1.118141,-1.116935,-0.1388177,-0.08889665,3.812415,6,6
STAR,4.361388E-05,1237648720157147151,15.21245,15.53184,15.18323,15.22985,1.330325,0.677659,1.496299,-199.9544,-140.0284,-138.7264,-0.1395791,-0.08195964,3.571274,6,6
STAR,0.0001505926,1237648722835144725,16.39863,16.72175,16.38802,16.43781,1.388728,0.7197071,1.521859,-12.06952,-7.007537,-6.971519,-0.1631295,-0.04561013,4.263386,6,6
STAR,0.0006030172,1237648721234493574,19.09689,19.43346,19.10742,19.16863,1.139648,0.5719573,1.243649,-0.3403123,-0.576113,-0.5780879,-0.05521059,-0.0424895,2.461454,6,6
STAR,0.0004018143,1237648722279531548,19.85927,20.17836,19.85866,19.91433,1.206735,0.6033517,1.288686,-0.009881329,-0.02961786,-0.02972506,-0.08200184,-0.0456704,2.888425,6,6
STAR,0.0004157584,1237648722279662215,18.99447,19.32192,18.99961,19.07026,1.110822,0.5604891,1.162652,-0.33471,-0.6583496,-0.6565058,-0.1536632,-0.05978163,2.501129,6,6
STAR,0.0006063499,1237648722838552846,20.68192,20.9824,20.6874,20.59814,1.456455,0.7107203,2.051493,-0.3610423,-0.5589608,-0.5586308,-0.2156139,-0.1228376,3.592278,6,6
STAR,0.0004172569,1237648722280907749,20.70998,21.03087,20.6765,20.79169,1.120288,0.5630012,1.113916,-0.04646733,-0.048878,-0.05109865,-0.2597989,0.02841793,2.723379,6,6
STAR,4.506541E-05,1237648722839011348,17.13506,17.44847,17.14101,17.17743,1.291585,0.6696244,1.428631,-13.51969,-14.31868,-14.3146,-0.2251658,-0.03411989,3.707799,6,6
STAR,4.596576E-05,1237649920036634725,18.35864,18.71575,18.35392,18.39672,1.533177,0.7709098,1.71734,-2.349416,-2.219166,-2.219371,-0.08020815,-0.06594819,4.636156,6,6
STAR,-1.063033E-05,1237649920037355640,18.11747,18.4896,18.12557,18.17497,1.433709,0.7220447,1.642925,-0.6982334,-0.9796822,-0.9337808,-0.03116911,-0.07831335,3.905213,6,6
STAR,-7.633785E-05,1237649920037486758,17.16556,17.55805,17.15016,17.19333,1.753911,0.8650444,1.99941,-3.419313,-1.136093,-1.134518,-0.01342121,-0.05794745,5.524938,6,6
STAR,0.0006145759,1237648722291720264,16.13323,16.43701,16.12553,16.17122,1.176299,0.6133447,1.292554,-34.73669,-17.93288,-17.87442,-0.2010061,-0.06725015,3.037012,6,6
STAR,0.0004022709,1237648722292244640,16.50611,16.84135,16.51562,16.56331,1.296998,0.6688193,1.451323,-4.23502,-5.10172,-5.114738,-0.1381015,-0.03390683,3.546408,6,6
STAR,-0.000537855,1237649920037945586,19.6464,19.98924,19.64871,19.67177,1.287618,0.6442567,1.551797,-0.01543369,-0.03684571,-0.03690209,-0.03412247,-0.05098271,3.03248,6,6
STAR,4.434508E-05,1237648722842091526,16.37866,16.68344,16.3784,16.42016,1.320203,0.6911262,1.438339,-1.550334,-2.588588,-2.705279,-0.2303023,-0.03164174,4.086727,6,6
STAR,9.38028E-05,1237648722842222748,16.75873,17.06781,16.75436,16.79982,1.286098,0.6694942,1.396626,-4.608064,-4.886334,-4.877759,-0.1069542,-0.0197348,3.744189,6,6
STAR,-7.491512E-05,1237649920038011043,17.9973,18.34592,17.99975,18.05892,1.258139,0.6467398,1.430532,-0.1183925,-0.2098374,-0.2023718,-0.1125543,-0.104246,3.276449,6,6
STAR,4.405128E-05,1237648722842288238,17.46602,17.77354,17.47157,17.51285,1.248873,0.6521997,1.36284,-1.16525,-1.46759,-1.455667,-0.1115241,0.003345807,3.556863,6,6
STAR,-7.579969E-05,1237648722296111320,17.84965,18.16066,17.84613,17.8944,1.133774,0.5872501,1.25879,-1.745239,-2.298713,-2.292672,-0.1629784,-0.0643461,2.681219,6,6
STAR,4.558258E-05,1237648722842353758,18.03568,18.33225,18.03428,18.07747,1.359976,0.7247745,1.479074,-1.552719,-2.367209,-2.4405,-0.2381622,-0.01692598,4.634828,6,6
STAR,0.0004033147,1237648722842615951,18.11565,18.42764,18.11604,18.16017,1.284497,0.666594,1.410402,-0.3513521,-0.4632702,-0.4634549,-0.1603939,0.006130898,3.70511,6,6
STAR,-0.0005381675,1237649920044761167,17.54985,17.92802,17.55792,17.60911,1.450304,0.7252198,1.658784,-0.2282467,-0.4346162,-0.4395535,-0.07469369,-0.07188404,3.8795,6,6
STAR,0.0003966112,1237648722842747124,21.08268,21.25254,21.07598,21.02582,1.522338,0.7783594,1.93124,-0.05628955,-0.1101192,-0.1101317,-0.3831559,-0.04670412,4.438345,6,6
STAR,-7.655239E-05,1237648722842812628,16.69932,17.00496,16.6887,16.73667,1.392192,0.7255845,1.506816,-4.320414,-0.6449426,-0.6477132,-0.2741094,-0.02759085,4.534253,6,6
STAR,-7.673664E-05,1237648722842812632,17.85382,18.16491,17.85225,17.90102,1.359251,0.7125411,1.481115,-0.137014,-0.25537,-0.2547764,-0.2477994,-0.01005561,4.370099,6,6
STAR,-3.912878E-05,1237649920044761223,17.29768,17.68169,17.31356,17.36716,1.440024,0.7217644,1.659233,-1.592412,-2.276651,-2.23894,-0.06061681,-0.07274906,3.852996,6,6
STAR,-0.0006065667,1237649918427398229,16.26198,16.59789,16.2464,16.27894,1.33723,0.6683879,1.530903,-89.03678,-64.311,-63.90219,-0.1170777,0.04398137,3.207947,6,6
STAR,-0.0001259267,1237649921112014977,17.19833,17.5324,17.19721,17.24067,1.430238,0.7424973,1.612992,-16.00574,-16.56391,-16.56993,-0.1485655,-0.2100778,4.533546,6,6
STAR,-0.000401097,1237649963530977370,18.77154,19.05977,18.76626,18.79511,1.304379,0.6858607,1.420573,-2.027592,-2.41392,-2.425601,-0.1249334,-0.09522144,3.985526,6,6
STAR,0.0002586418,1237649962458939679,19.72416,20.05314,19.71918,19.83355,1.200892,0.5974895,1.195976,-1.515801,-1.886861,-1.887582,-0.1182887,-0.2434426,3.068584,6,6
STAR,-4.57371E-05,1237649918964334701,15.71301,16.07659,15.70961,15.76699,1.300299,0.6560325,1.500126,-75.47739,-77.25417,-76.54254,-0.1101589,0.006820517,3.126712,6,6
STAR,-0.0006130773,1237649918964531341,18.18809,18.55215,18.18678,18.23169,1.331042,0.6668192,1.554799,-2.759354,-2.93852,-2.939259,-0.08406548,-0.01946216,3.125583,6,6
STAR,8.585945E-05,1237649962460577821,16.47885,16.80484,16.47122,16.50897,1.299795,0.6640095,1.475839,-7.927145,-6.179804,-6.193542,-0.1150176,-0.09995004,3.413766,6,6
STAR,-0.0002713953,1237649919500353661,16.66728,16.99702,16.56983,16.60713,1.657097,0.7971916,1.85887,-897.8704,-174.6013,-56.84241,-0.01777618,0.04068159,4.452738,6,6
STAR,-8.211979E-05,1237649919500419227,18.68163,19.0432,18.67207,18.70304,1.477534,0.725692,1.696785,-0.7840551,-0.1497991,-0.1422327,-0.05091657,-0.06265701,3.796552,6,6
STAR,-8.059243E-05,1237649961922330842,18.59687,18.94099,18.59764,18.66713,1.211715,0.6219856,1.324991,-0.005507568,-0.01093447,-0.01031129,-0.08405825,-0.08593879,2.992326,6,6
STAR,-4.604047E-05,1237649961922396349,16.59433,16.92131,16.58241,16.63139,1.237394,0.6275796,1.386978,-9.953884,-1.399961,-1.377634,-0.08641759,-0.1260338,2.984562,6,6
STAR,0.0001649749,1237649961922396441,19.49576,19.83618,19.49548,19.57012,1.222438,0.6186746,1.287284,-0.1433186,-0.1989009,-0.1991412,0.004162726,-0.1134455,3.067982,6,6
STAR,8.380615E-05,1237649961916825719,18.83978,19.19942,18.8493,18.92133,1.309473,0.6721894,1.445708,-0.79403,-1.014483,-1.002661,-0.1445279,-0.1183864,3.562154,6,6
STAR,0.0001627259,1237649961916891218,18.08434,18.43074,18.07102,18.1177,1.377876,0.6991914,1.553919,-1.037619,-0.5816385,-0.5725098,-0.03695501,-0.05355713,3.670926,6,6
STAR,4.204014E-05,1237649919501402207,18.58323,18.91419,18.55469,18.60043,1.308025,0.6645308,1.497184,-1.802137,-0.2472081,-0.2235568,-0.01993708,-0.05763741,3.294887,6,6
STAR,8.476134E-05,1237649961917481076,17.2268,17.56993,17.22451,17.28388,1.260608,0.6442806,1.400144,-2.4836,-2.617687,-2.640842,-0.07862212,-0.1118945,3.241807,6,6
