#class,z,objid,psfMag_r,fiberMag_r,modelMag_r,petroMag_r,petroRad_r,petroR50_r,petroR90_r,lnLStar_r,lnLExp_r,lnLDeV_r,mE1_r,mE2_r,mRrCc_r,type_r,type
# 10A  ,E,K    ,E       ,E         ,E         ,E         ,E         ,E         ,E         ,E        ,E       ,E       ,E    ,E    ,E      ,I     ,I
STAR,7.908763E-06,1237646586102481971,21.18819,21.52888,21.12314,21.28449,1.024492,0.5131273,0.9724771,-0.1015439,-0.1593355,-0.1629056,-0.04142224,-0.1203771,2.379791,6,6
STAR,0.0001747583,1237646586102415943,19.31736,19.67803,19.32942,19.42502,1.019353,0.505236,1.079544,-0.914519,-1.524149,-1.517503,0.05322916,-0.06788065,1.876659,6,6
STAR,-0.0001293248,1237646586096189817,19.35243,19.69362,19.38773,19.50946,0.9462496,0.491464,0.987979,-1.889253,-2.3961,-2.395509,-0.06569356,-0.101434,1.787598,6,6
STAR,0.0002500406,1237646586096189778,19.81784,20.15408,19.80366,19.88961,0.9909583,0.4982544,1.102705,-0.045746,-0.02784849,-0.02784628,-0.1331863,-0.1232925,1.872245,6,6
STAR,0.000249363,1237646585567053094,19.43475,19.75204,19.4251,19.46825,1.162735,0.5998207,1.365954,-3.424446,-3.924878,-3.919615,-0.1575565,0.1956109,2.811431,6,6
STAR,0.0001177711,1237646585566987830,20.79595,21.14825,20.80319,20.89659,1.081908,0.5764459,1.207527,-0.7235665,-1.068328,-1.060364,-0.2084341,0.2791077,2.701287,6,6
STAR,0.0001177864,1237646585566791476,20.17214,20.54186,20.17748,20.31301,0.9478912,0.5124562,1.000792,-1.509195,-2.059314,-2.056284,-0.1803237,0.05359723,2.224708,6,6
STAR,0.0002530822,1237646585565873255,20.58848,20.91779,20.58571,20.62439,1.207832,0.6060189,1.360303,-0.01907275,-0.0486794,-0.0497946,-0.1125068,0.08833768,2.521359,6,6
STAR,4.777436E-05,1237646585565676948,20.88904,21.2796,20.90132,21.05625,1.022003,0.4933565,1.022074,-0.08219484,-0.1702875,-0.1700877,-0.1443648,0.08673201,2.087971,6,6
STAR,4.878546E-05,1237646585565216994,18.3487,18.69255,18.36352,18.42974,1.076338,0.5616239,1.215245,-1.016658,-1.51723,-1.514096,-0.06832817,0.03167231,2.378431,6,6
STAR,-9.004719E-05,1237646585563644920,17.11848,17.4622,17.1273,17.18647,1.145055,0.5878235,1.308105,-1.779104,-2.518995,-2.51485,-0.1360691,0.1769061,2.62325,6,6
STAR,0.0001736676,1237646382079934911,15.89389,16.18555,15.88516,15.92943,1.395148,0.7249975,1.49598,-8.769141,-7.970478,-7.959948,-0.4110917,-0.2566813,4.702384,6,6
STAR,0.0002489523,1237646382079672552,16.93381,17.2371,16.93807,16.9917,1.307806,0.6862341,1.402353,-1.022974,-1.415261,-1.422454,-0.4089971,-0.2324236,4.194307,6,6
STAR,0.0002487723,1237646381542867245,17.12181,17.41426,17.09016,17.14694,1.162113,0.6013986,1.271883,-23.78809,-6.983611,-7.06276,-0.2923039,0.003137987,2.943255,6,6
STAR,0.0002539303,1237648704584941578,16.28746,16.63396,16.29767,16.35069,1.218635,0.6234232,1.382576,-10.1264,-10.3086,-10.34529,-0.06808349,0.02755729,2.931398,6,6
STAR,0.0001746415,1237646381006193717,16.47415,16.79129,16.46629,16.51369,1.164411,0.6015173,1.321164,-11.55622,-9.94087,-9.982797,-0.2040846,-0.06073615,2.741386,6,6
STAR,0.000249237,1237646381005931528,16.93938,17.24507,16.9204,16.97665,1.105415,0.5712092,1.22336,-2.156332,-0.5301439,-0.5407212,-0.259842,-0.03833737,2.500335,6,6
STAR,4.655017E-05,1237645942906028070,16.78623,17.10074,16.77431,16.83205,1.066521,0.5542549,1.19623,-3.013568,-1.920385,-1.926786,-0.155382,-0.0423635,2.272067,6,6
STAR,0.0001166088,1237645942905831562,14.71155,15.02393,14.69812,14.75885,1.043748,0.5386949,1.17042,-152.924,-153.7433,-154.3225,-0.1321184,-0.01446396,2.168743,6,6
STAR,-0.0001791629,1237648703509364914,16.44282,16.80935,16.44242,16.48532,1.499271,0.7470075,1.701418,-23.14435,-17.07572,-17.08324,-0.08196258,-0.04976503,4.200938,6,6
STAR,4.174417E-05,1237648721791680637,15.94279,16.27476,15.95358,15.99649,1.443767,0.7436119,1.57541,-32.16975,-31.28069,-32.01364,-0.08749021,-0.02930962,4.542773,6,6
STAR,0.0001659997,1237648721767497849,20.02579,20.31582,20.01029,20.00156,1.252836,0.6079901,1.439632,-0.08708575,-0.1040777,-0.1036581,-0.1401443,-0.03605181,2.555911,6,6
STAR,0.0001661514,1237648720693952633,17.42949,17.76354,17.43508,17.47373,1.281442,0.6552966,1.453563,-4.059813,-4.66749,-4.679847,0.03282185,-0.09414966,3.309238,6,6
STAR,-4.690753E-05,1237648720693952677,16.76619,17.09729,16.76825,16.80851,1.267853,0.6478267,1.432333,-0.6706797,-0.7657123,-0.7554125,-0.01495813,-0.06730603,3.203345,6,6
STAR,-8.734191E-07,1237648720694018063,15.93316,16.23297,15.8902,15.93282,1.243674,0.6358789,1.413481,-123.7677,-29.9366,-28.30655,-0.01532448,-0.08527498,3.072806,6,6
STAR,8.520542E-05,1237648721768022327,18.99097,19.33184,19.00304,19.04823,1.119863,0.5868312,1.361916,-1.406061,-1.929822,-1.929325,-0.08236694,-0.004273591,2.523872,6,6
STAR,4.097035E-05,1237648721768284340,17.5273,17.85481,17.53251,17.58437,1.145355,0.5869558,1.276731,-0.74339,-1.174531,-1.168495,-0.1011231,-0.01985177,2.627426,6,6
STAR,0.000356824,1237648721768284359,17.36953,17.6967,17.37166,17.42668,1.15417,0.5920391,1.276489,-0.5500699,-0.9314497,-0.9316866,-0.1342036,-0.03943063,2.705888,6,6
STAR,8.646875E-05,1237648721768480916,17.97358,18.30557,17.98247,18.034,1.110244,0.5776029,1.26656,-1.322207,-1.579019,-1.586275,-0.1585033,-0.009120784,2.48362,6,6
STAR,8.499745E-05,1237648721248780439,17.97261,18.298,17.97834,18.02554,1.259154,0.652195,1.381559,-0.30845,-0.5222427,-0.5204786,-0.08685701,-0.04873206,3.409211,6,6
STAR,-0.0001926123,1237648721248846064,18.92184,19.23005,18.9146,18.92643,1.331758,0.6713943,1.511806,-1.017167,-0.9820696,-0.973078,-0.09881606,-0.03008706,3.3968,6,6
STAR,0.0001669162,1237648722288509188,18.95502,19.28902,18.96084,19.0386,1.238853,0.634952,1.287841,-0.7515423,-1.190878,-1.189203,-0.1759181,-0.02851561,3.320336,6,6
STAR,0.0002622921,1237648722279203495,19.35169,19.68597,19.31307,19.32422,1.655355,0.7966888,1.840051,-1.764798,-0.8183732,-0.7890786,-0.01701312,-0.06437521,4.637589,6,6
STAR,0.0002596836,1237648722279792851,16.43777,16.75143,16.43436,16.48719,1.08597,0.5629067,1.211472,-0.0002702563,-0.002466028,-0.002657596,-0.1442912,-0.006225999,2.391094,6,6
STAR,-4.650915E-05,1237648721251139647,17.78461,18.08118,17.78285,17.82271,1.181041,0.6168879,1.276835,-0.03715326,-0.07123443,-0.07129131,-0.04950957,-0.05101144,3.121367,6,6
STAR,0.0003509742,1237648721769595049,17.6544,17.98683,17.66052,17.71639,1.144065,0.5872856,1.275861,-0.4292311,-0.758157,-0.7538007,-0.1011982,-0.0126324,2.644166,6,6
STAR,-0.0001280153,1237648722279923945,16.66439,16.97343,16.6649,16.70636,1.157527,0.6027473,1.29007,-2.528041,-2.925418,-2.94787,-0.1621991,0.01109092,2.86236,6,6
STAR,0.0003552198,1237648721768546492,17.81638,18.12284,17.81027,17.85092,1.096882,0.5683479,1.241696,-0.5685552,-0.2961048,-0.2979725,-0.1461032,-0.02088622,2.463318,6,6
STAR,-0.0001265547,1237648722841567287,16.73201,17.02534,16.7237,16.76009,1.336553,0.6974012,1.442892,-10.56541,-5.263871,-8.40008,-0.2377595,-0.0205087,4.161993,6,6
STAR,-0.0004031287,1237648721252190134,21.08333,21.35867,21.08913,21.19043,1.226742,0.6353929,1.306337,-0.4749851,-0.7734047,-0.7734047,-0.1166101,-0.1254204,3.520303,6,6
STAR,8.556512E-05,1237648720157933749,18.05462,18.37166,18.04773,18.09226,1.205102,0.6224665,1.361145,-0.5356442,-0.4939075,-0.49456,-0.180401,-0.06818932,3.043088,6,6
STAR,0.0001645212,1237648722280382571,15.57122,15.87756,15.57287,15.62112,1.001282,0.5201548,1.122016,-0.1366342,-1.300125,-1.340259,-0.1645219,-0.07342228,2.037692,6,6
STAR,0.0001671271,1237648722280383091,17.1698,16.54803,17.23095,17.2943,0.9139322,0.4799497,1.052258,-283.3143,-271.0112,-271.1337,-0.1738925,-0.1701081,1.660408,6,6
STAR,0.0001658423,1237648722280448739,18.67313,18.97795,18.66829,18.72082,0.9597599,0.5043845,1.097916,-0.4172534,-0.7119704,-0.7252297,-0.1526891,-0.02221799,1.94825,6,6
STAR,0.0003546143,1237648721769660563,18.9667,19.29259,18.95824,19.01863,1.184345,0.6081269,1.311483,-0.03465608,-0.03191808,-0.0319045,-0.1207969,0.006352995,2.879497,6,6
STAR,0.0002612091,1237648722283004077,21.43158,21.22636,21.62094,22.25109,0.571127,0.2651429,0.4253145,-24.71568,-26.86422,-26.86202,-0.0001116362,-0.08238338,0.6005551,6,6
STAR,-0.0002706841,1237648722842026003,17.30577,17.62469,17.31302,17.36347,1.293999,0.6762906,1.398291,-0.7768576,-0.9893194,-0.9889439,-0.1655682,-0.001469388,3.827832,6,6
STAR,0.0003520635,1237648722285036161,21.44413,21.79909,21.45052,21.10271,2.077502,0.8600204,3.475278,-0.2572806,-0.4007059,-0.4027241,-0.03692493,-0.02887666,2.582196,6,6
STAR,0.0003546395,1237648721769725964,17.3471,17.66947,17.34477,17.39548,1.15808,0.5943032,1.28942,-0.05729047,-0.08266431,-0.08227317,-0.08935781,-0.008440735,2.700418,6,6
STAR,0.0001652732,1237648722293162302,21.00616,21.29464,20.96123,20.98214,1.354768,0.6571908,1.549677,-0.1370796,-0.1332082,-0.1238473,-0.05057574,-0.1896366,3.274108,6,6
STAR,-0.000192198,1237648722294341792,19.42645,19.73509,19.42228,19.47966,1.186794,0.606965,1.240223,-0.004458981,-0.01548389,-0.01547216,-0.2083102,-0.01777313,3.024912,6,6
STAR,0.0003494093,1237648721770971144,16.23084,16.55819,16.22984,16.28149,1.196042,0.6184569,1.33918,-7.814275,-7.240875,-7.214783,-0.1484026,-0.01293967,2.987921,6,6
STAR,-4.603923E-05,1237648722842550431,16.92343,17.21897,16.92109,16.96463,1.357194,0.7139468,1.454997,-2.315853,-2.5712,-3.714898,-0.2313109,-0.035078,4.48522,6,6
STAR,0.0003574246,1237648722295259148,16.31921,16.63535,16.32097,16.36815,1.134211,0.5869163,1.264562,-1.137562,-1.803363,-1.906021,-0.1846422,-0.05396217,2.672137,6,6
STAR,0.0001669706,1237648722842615840,17.21426,17.51938,17.20591,17.25555,1.285365,0.6707856,1.384281,-1.881892,-0.8420332,-0.6500479,-0.1881181,-0.02275167,3.764845,6,6
STAR,0.000349644,1237648722296176834,18.78229,19.1235,18.7879,18.85414,1.118746,0.5790209,1.253524,-1.212351,-1.20836,-1.209625,-0.1865107,-0.05500406,2.519896,6,6
STAR,0.0001666448,1237648722296242385,17.64543,17.95864,17.63552,17.68202,1.28819,0.6591669,1.397884,-2.725789,-0.4111137,-0.4113241,-0.1925088,-0.05176231,3.505575,6,6
STAR,0.0002617214,1237648722296635396,17.41424,17.7429,17.40652,17.46018,1.24541,0.6392018,1.384035,-1.449128,-1.083123,-0.831641,-0.1331578,-0.06936829,3.19391,6,6
STAR,0.000165569,1237648722843009097,16.80957,17.11463,16.80946,16.85457,1.301067,0.6790727,1.402174,-2.17073,-2.624259,-2.644015,-0.2308654,-0.0203314,3.913231,6,6
STAR,-1.499452E-06,1237648722296635409,15.9389,16.2662,15.93614,15.98564,1.25795,0.6457213,1.396177,-13.77023,-14.52574,-14.98964,-0.1635897,-0.04586459,3.269723,6,6
STAR,-0.0001261102,1237648722843926571,17.72024,18.0061,17.72384,17.77818,1.315413,0.688882,1.377424,-2.466202,-709,-3.996053,-0.2720469,-0.04578513,4.196607,6,6
STAR,0.0003562839,1237648721742529155,18.97386,19.30375,18.95176,19.0091,1.283129,0.6489208,1.422811,-0.3129663,-0.2031594,-0.2048806,-0.07839611,0.00370735,3.228835,6,6
STAR,-0.0001275955,1237648721771823233,19.2312,19.57941,19.20994,19.27582,1.426959,0.7166107,1.534225,-0.5512576,-0.07964179,-0.08461904,-0.1162991,-0.04753819,3.984221,6,6
STAR,0.0003512216,1237648722297028650,17.55402,17.86706,17.55426,17.60138,1.232641,0.6414337,1.350014,-9.372548,-8.315538,-8.317239,-0.1362412,0.001511779,3.379063,6,6
STAR,-0.0004067,1237648722844909608,14.41417,14.71428,14.40239,14.4475,1.360099,0.7116917,1.478802,-400.5246,-391.2143,-389.0168,-0.2012575,-0.03407885,4.317182,6,6
STAR,0.0003431803,1237648721228071124,19.35003,19.67621,19.35016,19.39668,1.183205,0.5880426,1.292009,-0.7060047,-0.7943829,-0.7968054,-0.08322193,-0.09013117,2.588413,6,6
STAR,0.0001660785,1237648722300633166,16.84196,17.16014,16.85572,16.90727,1.090952,0.571181,1.19157,-1.632799,-2.966552,-2.992474,-0.251032,-0.03536953,2.577367,6,6
STAR,4.242291E-05,1237648722300895409,19.4442,19.75443,19.44138,19.49389,1.048716,0.5499613,1.188972,-0.1945817,-0.3311945,-0.3329751,-0.2041081,-0.07233857,2.300775,6,6
STAR,0.0003538072,1237648721228136474,15.18563,15.52823,15.18617,15.24214,1.201246,0.6157518,1.363095,-203.7491,-198.0969,-196.939,-0.1114855,-0.04386054,2.8466,6,6
STAR,-1.097949E-07,1237648721781129272,17.37303,17.69331,17.37176,17.41675,1.24416,0.639991,1.377241,-5.062375,-3.848137,-3.933022,-0.1355522,0.00110812,3.229428,6,6
STAR,0.0001631233,1237648721230692430,15.77891,16.09784,15.78573,15.82559,1.122101,0.5791013,1.260978,-33.51741,-38.69337,-37.67874,-0.0737892,-0.06398411,2.489273,6,6
STAR,0.0003463145,1237648722301878404,17.60192,17.93004,17.59571,17.64984,1.295826,0.6668388,1.439929,-0.3037746,-0.1126027,-0.1126642,-0.1723704,-0.01842373,3.578717,6,6
STAR,0.0001654684,1237648722302009463,18.43099,18.71386,18.35721,18.3557,1.427578,0.7294039,1.793157,-65.46689,-25.78354,-20.87684,-0.2246818,-0.02863139,3.868909,6,6
STAR,4.302687E-05,1237648721230954538,17.30698,17.6359,17.31617,17.36332,1.12719,0.5811252,1.268729,-0.7583517,-1.334316,-1.663444,-0.05989233,-0.05488776,2.545454,6,6
STAR,4.292451E-05,1237648721743249686,15.74227,16.06054,15.74178,15.79427,1.053552,0.5442472,1.187582,-4.501131,-5.948518,-6.000762,-0.02906392,-0.0389149,2.16875,6,6
STAR,-0.000191975,1237648722302337212,16.31024,16.60641,16.30687,16.3594,1.296613,0.6676542,1.434787,-0.8536498,-1.10683,-1.109207,-0.1901079,-0.04737957,3.594142,6,6
STAR,0.000347261,1237648721231085747,19.16124,19.49058,19.15466,19.20786,1.194916,0.6052182,1.316702,-0.963214,-1.116468,-1.116488,-0.08609203,-0.04742183,2.778435,6,6
STAR,-0.0001265028,1237648721785454661,17.73343,18.05218,17.73974,17.78203,1.255088,0.6468468,1.373282,-0.3676454,-0.1969211,-0.1851563,-0.1219632,-0.01928122,3.367926,6,6
STAR,-0.0002719647,1237648722305220790,18.79898,19.10045,18.78934,18.84905,1.25705,0.6499323,1.298938,-0.344228,-0.4265278,-0.4293309,-0.1768719,-0.004304808,3.589728,6,6
STAR,0.0002672927,1237648722306007200,17.06631,17.37854,17.07504,17.1125,1.27217,0.658775,1.390128,-3.046542,-4.150636,-4.149282,-0.1338964,0.00119884,3.564397,6,6
STAR,0.0003497999,1237648721743315868,20.07961,20.377,20.07774,20.07644,1.163032,0.5499321,1.355254,-2.515347,-2.9935,-2.994256,-0.1492575,-0.03706268,1.994215,6,6
STAR,-5.222822E-07,1237648722849497219,15.44596,15.77839,15.45641,15.5064,1.4741,0.7677146,1.60195,-104.2646,-115.8414,-108.4277,-0.1966331,-0.03874624,5.018548,6,6
STAR,0.0003553836,1237648720670753210,18.96004,19.26557,18.93724,18.98828,1.139984,0.5848948,1.26648,-0.02324254,-0.00280109,-0.002713082,0.05676735,-0.110802,2.603348,6,6
STAR,0.0002579827,1237648722306269339,18.23311,18.5475,18.23508,18.27738,1.116934,0.5840035,1.261915,-0.9048315,-1.193161,-1.193553,-0.197754,-0.0705665,2.626613,6,6
STAR,0.0002624117,1237648721743839835,19.4917,19.81219,19.49271,19.54745,1.039566,0.5389302,1.185935,-0.02456193,-0.06813677,-0.06833773,-0.03787663,-0.01594139,2.178188,6,6
STAR,0.0001663761,1237648722306596879,15.82428,16.13803,15.81146,15.86059,1.241043,0.6419647,1.372571,-25.94587,-22.25187,-22.39006,-0.1409616,-0.009486541,3.274737,6,6
STAR,-0.00019453,1237648722306859054,16.54399,16.8635,16.54362,16.59511,1.237671,0.6459317,1.36489,-16.60809,-19.81388,-19.60571,-0.1834416,-0.01144901,3.425808,6,6
STAR,8.397996E-05,1237648722308235411,17.84816,18.15674,17.83341,17.88271,1.177901,0.612466,1.310029,-0.7550796,-0.2130293,-0.2091608,-0.1653912,-0.01829579,2.978249,6,6
STAR,4.206465E-05,1237648722308366358,16.06554,16.39718,16.06664,16.12162,1.201573,0.6229203,1.345732,-11.94497,-16.67222,-16.55976,-0.1366581,-0.003507857,3.049652,6,6
STAR,0.0003581622,1237648722308497710,20.85087,21.17738,20.84314,20.9209,1.258929,0.5966555,1.206535,-0.196127,-0.35675,-0.3568709,-0.02099785,0.02562698,2.734987,6,6
STAR,0.0003539565,1237648722308890901,17.9516,18.28091,17.9401,17.98789,1.464542,0.7551229,1.598691,-1.300401,-0.705135,-0.7045729,-0.07494625,-0.01992447,4.6648,6,6
STAR,8.465456E-05,1237648720132309568,18.15047,18.49833,18.16074,18.23344,1.141417,0.5837884,1.253998,-21.74861,-23.55847,-23.4966,-0.07956589,-0.06154475,2.627699,6,6
STAR,0.0002665074,1237648720676782248,18.49454,18.85812,18.47475,18.5069,1.709892,0.8500653,1.923484,-1.510305,-0.6513761,-0.6570423,-0.003248763,-0.04483106,5.466884,6,6
STAR,-4.708382E-05,1237648722311971223,21.32511,21.65015,21.35634,21.30455,1.673866,0.8004053,2.436404,-0.8868641,-1.254611,-1.254794,0.0283734,-0.1442517,4.161627,6,6
STAR,-8.20856E-05,1237648722312036486,16.70683,17.03489,16.69738,16.73718,1.430501,0.727672,1.582873,-2.791915,-1.690006,-1.68339,-0.1132655,-0.009195485,4.208244,6,6
STAR,0.0002638835,1237648721786896504,21.66467,21.92104,21.58135,21.73269,1.314787,0.6430313,1.168996,-0.1100573,-0.08960579,-0.101541,0.1762072,-0.01297657,3.973239,6,6
STAR,4.087394E-05,1237648722312429736,14.99489,15.34231,15.00407,15.04859,1.417044,0.7212563,1.586558,-202.7361,-201.6074,-201.5912,-0.1394411,-0.04046237,4.10335,6,6
STAR,-0.0001277595,1237648720678420793,20.50935,20.82781,20.49449,20.50326,1.365361,0.6784621,1.587561,-0.5228418,-0.6716682,-0.668906,-0.06963413,-0.07083973,3.20486,6,6
STAR,8.53208E-05,1237648722312626232,19.2856,19.58672,19.28197,19.36995,1.279812,0.649765,1.310298,-7.108305,-7.672493,-7.672441,-0.1706049,-0.05081247,3.607961,6,6
STAR,0.0002669052,1237648721769398403,17.68043,18.00542,17.69416,17.7421,1.101113,0.566336,1.22515,-5.029338,-5.755119,-5.747861,-0.153737,-0.0281226,2.486605,6,6
STAR,0.0002649484,1237648722312691807,15.28753,15.61264,15.27438,15.31882,1.415717,0.7289378,1.575848,-319.2882,-305.8398,-305.7701,-0.1328651,-0.03053821,4.277507,6,6
STAR,0.0001651449,1237648721748033773,19.00203,19.34067,19.0076,19.07154,1.155065,0.5827568,1.257047,-1.461832,-1.922353,-1.918314,-0.08564462,-0.01964455,2.549244,6,6
STAR,8.58267E-05,1237648721233444962,15.87466,16.19202,15.87701,15.92079,1.104641,0.5731868,1.242887,-80.82982,-80.30296,-80.33169,-0.1466538,-0.05805587,2.459769,6,6
STAR,-4.719631E-05,1237648722319441950,15.98445,16.30571,15.9769,16.02285,1.310419,0.6746452,1.460101,-28.46891,-22.83925,-22.82119,-0.09694613,-0.009491665,3.623393,6,6
STAR,-0.0001256153,1237648722322063499,19.82364,20.15131,19.79904,19.85347,1.600271,0.8055205,1.674229,-0.08000345,-0.05611864,-0.05189009,-0.1228433,-0.02831225,5.450653,6,6
STAR,-0.0002674848,1237648722322522240,16.93367,17.24486,16.94785,16.98437,1.306853,0.6790515,1.410589,-31.00813,-31.78895,-31.74085,-0.2153666,-0.01116286,3.890318,6,6
STAR,0.000260966,1237648721234100295,15.9378,16.27302,15.94308,15.99457,1.191817,0.6127978,1.339657,-19.48774,-22.81952,-21.96809,-0.09726454,-0.0418082,2.865158,6,6
STAR,-0.0004014717,1237648722322784657,20.93154,20.78357,20.9438,20.9817,1.349553,0.6937174,1.454023,-0.002624786,-0.006434748,-0.007077336,-0.1348497,0.06842773,3.986697,6,6
STAR,0.0003432477,1237648722322915425,15.85703,16.16339,15.8503,15.89448,1.325393,0.6878639,1.433487,-17.2523,-14.78347,-14.78755,-0.173695,-0.01557634,3.951138,6,6
STAR,0.0002664775,1237648722323112447,20.6437,20.95463,20.64759,20.70882,1.235055,0.6553489,1.373974,-0.1430105,-0.2589199,-0.2588778,-0.07934483,-0.04324908,3.596363,6,6
STAR,-0.0001947314,1237648722323308669,15.48766,15.79208,15.48597,15.52917,1.31362,0.6858166,1.423446,-58.3232,-64.36956,-64.40531,-0.1967493,-0.03297332,3.974918,6,6
STAR,-8.08009E-05,1237648721759174670,15.18693,15.51225,15.18692,15.23917,1.135432,0.5873251,1.28227,-73.0678,-76.33933,-76.90195,-0.1209086,-0.03403757,2.600684,6,6
STAR,0.0003433847,1237648721759305813,14.79418,15.09902,14.75775,14.81887,1.119359,0.579871,1.254799,-305.7039,-234.5047,-216.7983,-0.09222489,-0.008096117,2.532858,6,6
STAR,0.0001623916,1237648721759633598,19.07566,19.38679,19.04485,19.10721,1.241485,0.6296556,1.324168,-0.03369403,-0.0004172641,-0.0004298152,-0.1068634,-0.03207618,3.145137,6,6
STAR,0.0001644115,1237648722816533310,19.03058,19.34447,19.0417,19.0974,1.25528,0.6445568,1.309348,-0.5946555,-0.9496725,-0.9503037,-0.2432264,-0.0007522237,3.483936,6,6
STAR,0.0003458153,1237648721235017967,20.0007,20.3561,20.01746,20.05225,1.339824,0.6840374,1.556109,-0.9576586,-1.289699,-1.29036,0.01329391,-0.04342802,3.575132,6,6
STAR,8.428242E-05,1237648722816794975,16.3155,16.6203,16.31244,16.35384,1.234736,0.6433717,1.361027,-9.98257,-10.23729,-10.21818,-0.2400212,-0.02477993,3.403554,6,6
STAR,0.0003440276,1237648722816795187,19.23136,19.53625,19.23093,19.27316,1.195349,0.6190463,1.311185,-0.4555847,-0.6771144,-0.6773731,-0.1840117,0.000642344,3.071448,6,6
STAR,-4.588809E-05,1237648722816795431,18.23499,18.55243,18.24615,18.29281,1.192064,0.6168479,1.298483,-1.186338,-1.961141,-1.965023,-0.1365305,0.00159791,3.084634,6,6
STAR,-6.293329E-07,1237648722816860201,16.79606,17.10084,16.78571,16.82408,1.244997,0.6437035,1.387177,-15.016,-12.49691,-12.5169,-0.1173889,0.006858622,3.306821,6,6
STAR,4.22034E-05,1237646586638762197,17.68239,18.02139,17.68173,17.74296,1.058099,0.5329106,1.223517,-1.648677,-3.14182,-3.126222,-0.03739069,-0.003672361,2.022579,6,6
STAR,0.0003534058,1237648722819941277,20.93081,21.25071,20.88317,20.89451,1.507191,0.7442829,1.90338,-0.1844317,-0.2577164,-0.2365298,-0.2834255,-0.2298279,4.098582,6,6
STAR,-5.84892E-05,1237648720711844194,16.25222,16.59198,16.26402,16.30838,1.367805,0.7005215,1.511588,-14.44545,-16.18823,-16.24707,-0.03562837,-0.03750245,3.943537,6,6
STAR,0.0001971791,1237648720677438193,20.90494,21.25565,20.87265,20.99178,1.571537,0.7617118,1.460735,-0.002762165,-0.007548477,-0.007079431,0.0438319,-0.1313469,5.008199,6,6
STAR,0.0008491511,1237648720680648764,19.18329,19.51411,19.17197,19.22914,1.234983,0.6242589,1.346499,-0.1095332,-0.06674035,-0.06643189,-0.05382932,-0.08176367,2.96343,6,6
STAR,0.0002743276,1237648720678945079,21.25326,21.4803,21.21397,21.05902,1.541665,0.8200873,2.487896,-0.1092528,-0.1784537,-0.1808441,-0.04422564,-0.08552552,3.756345,6,6
STAR,-0.000103243,1237648720712302624,17.84434,18.15986,17.83301,17.86815,1.373202,0.6971284,1.508389,-3.578425,-1.325691,-1.30527,0.006479984,-0.08884096,3.841268,6,6
STAR,0.0009049751,1237645943979704410,17.34438,17.63032,17.33372,17.37347,1.286344,0.6771843,1.406194,-4.611307,-1.732218,-1.723399,-0.377389,-0.09827968,4.034675,6,6
STAR,-5.982934E-05,1237648720713024505,21.48149,21.82941,21.47907,21.64235,1.338237,0.6332502,1.170946,-0.1065877,-0.2104743,-0.2101514,-0.0573471,-0.01240799,3.669811,6,6
STAR,-0.0001452592,1237648720712302640,18.64348,18.94448,18.63773,18.68131,1.340253,0.6860742,1.434826,-0.02365338,-0.02946863,-0.029428,-0.007664785,-0.07320683,3.773252,6,6
STAR,0.0002736275,1237648705651474571,18.5526,18.93177,18.54764,18.58259,1.751823,0.8874649,2.025703,-0.2493598,-0.3552427,-0.3542413,-0.05478037,0.008282634,5.868092,6,6
STAR,5.105018E-05,1237648720694935559,16.43117,16.74793,16.4294,16.47692,1.165506,0.6022215,1.301142,-0.4143372,-0.5356477,-0.5386081,-0.05879928,-0.03725434,2.792956,6,6
STAR,0.0008518068,1237648720697098427,19.04346,19.3819,19.04466,19.10742,1.238726,0.628206,1.340793,-0.390337,-0.5278946,-0.5321473,-0.0816761,-0.0497018,3.075365,6,6
STAR,5.022586E-05,1237648720713089273,17.92525,18.24518,17.93243,17.97433,1.279447,0.659041,1.413468,-0.2702127,-0.5195287,-0.5245818,-0.04539639,-0.07309607,3.532212,6,6
STAR,0.0002725219,1237648720686285060,20.72635,21.05215,20.69208,20.73125,1.386632,0.7102938,1.593822,-0.07181495,-0.09618821,-0.09306891,0.0263376,-0.1104563,3.731531,6,6
STAR,0.0008667417,1237648721216536611,16.80602,17.13899,16.79579,16.84533,1.223004,0.6266651,1.405003,-4.122123,-2.491836,-2.452602,-0.08165371,-0.06250007,2.944376,6,6
STAR,0.0002012196,1237648720693887043,16.83358,17.16329,16.83749,16.8813,1.214571,0.6239323,1.369723,-0.8204274,-1.624552,-1.618738,0.02340668,-0.04183369,2.983596,6,6
STAR,-2.224852E-05,1237648721231413509,17.81968,18.1514,17.82173,17.8763,1.176062,0.6019871,1.304646,-0.07022301,-0.1561417,-0.1570769,-0.1247521,-0.05509966,2.745513,6,6
STAR,0.0001060549,1237648721231413512,17.59855,17.91897,17.58567,17.63648,1.180611,0.604409,1.329491,-0.2635617,-0.1592135,-0.1658232,-0.1006511,-0.05796249,2.800623,6,6
STAR,0.0002688625,1237648720696901646,17.32975,17.66343,17.33097,17.36839,1.306393,0.6643214,1.487699,-8.677178,-6.671989,-6.666383,-0.1203684,-0.0966792,3.408018,6,6
STAR,-2.196252E-05,1237648720701292549,18.2316,18.5911,18.24667,18.31256,1.516383,0.7564904,1.598595,-0.9478266,-1.211821,-1.210603,-0.04782651,-0.04821673,4.600049,6,6
