#class,z,objid,psfMag_r,fiberMag_r,modelMag_r,petroMag_r,petroRad_r,petroR50_r,petroR90_r,lnLStar_r,lnLExp_r,lnLDeV_r,mE1_r,mE2_r,mRrCc_r,type_r,type
# 10A  ,E,K    ,E       ,E         ,E         ,E         ,E         ,E         ,E         ,E        ,E       ,E       ,E    ,E    ,E      ,I     ,I
GALAXY,0.01933068,1237651752936997041,17.22542,17.08609,14.23224,14.38144,20.62613,9.298038,22.04327,-79267.25,-18162.99,-4070.841,-0.2015295,0.05154512,32.95678,3,3
GALAXY,0.04961874,1237651538710823021,19.27117,18.98293,16.4396,16.42284,12.18569,4.998885,11.07845,-14068.85,-309.5633,-888.809,0.3061016,0.1047447,134.5526,3,3
GALAXY,0.03621345,1237651538717638792,19.69594,19.24374,15.7189,15.79692,17.14923,7.957709,15.45089,-23084.06,-544.0065,-3750.894,0.2871689,-0.5786543,595.9608,3,3
GALAXY,0.035471,1237651539253919935,16.92615,16.93261,15.68867,15.78256,4.606703,1.901004,5.561665,-29244.38,-5973.447,-362.6772,-0.009738538,0.1368498,10.01247,3,3
GALAXY,0.0188877,1237651752937062684,19.67639,19.32328,17.32727,17.35418,7.359324,3.426268,8.145054,-4973.913,-5.066105,-312.2949,0.4815397,-0.6434279,102.47,3,3
GALAXY,0.0362196,1237651539792298006,17.28833,16.9509,14.95756,14.86175,9.11888,4.095923,9.694102,-70997.92,-4155.549,-7371.827,0.4329712,0.7018754,108.1812,3,3
GALAXY,0.03582081,1237651539792298221,19.35073,19.00978,17.81289,17.81352,3.700838,1.819957,4.052176,-5102.881,-16.73359,-499.9081,0.04062331,-0.02986584,24.46487,3,3
GALAXY,0.01937183,1237651752937193572,18.54061,18.18877,15.70465,16.02326,9.75036,4.372617,11.41144,-23086.41,-1220.818,-915.4547,0.2758834,0.6160531,72.04456,3,3
GALAXY,0.03613862,1237651539792298237,19.54315,19.18352,17.33467,17.38849,6.45977,2.971384,6.669887,-6032.568,-19.92269,-572.2905,-0.2583849,-0.7695659,87.66947,3,3
GALAXY,0.0492691,1237651540314488967,20.15698,19.74865,17.82866,17.78242,7.694733,3.564794,7.811454,-2467.352,-95.88004,-129.233,-0.2624559,-0.7042976,82.58647,3,3
GALAXY,0.0359304,1237651752944926843,17.29989,17.44739,15.88753,15.8626,6.093604,2.721031,6.820429,-27210.32,-934.1409,-1179.888,0.09570154,-0.3790349,37.65851,3,3
GALAXY,0.03622931,1237651752944992470,19.38457,19.33342,17.71215,17.57611,6.178165,3.008021,7.486435,-3394.327,-218.9817,-298.5765,0.1522602,0.4930857,43.32184,3,3
GALAXY,0.01779332,1237651752951087197,18.15519,17.71772,16.12559,16.02967,6.064882,2.744961,7.595541,-28908.29,-627.5826,-1557.748,-0.2729989,-0.4058926,38.71052,3,3
GALAXY,0.0496367,1237651752954298561,18.74998,18.45905,16.52482,16.55373,6.925643,3.228742,7.855635,-14997.85,-50.81711,-1425.992,0.6855499,0.450477,96.59283,3,3
GALAXY,0.04928757,1237651752954560642,17.96684,18.00643,16.97064,17.03851,3.525559,1.53923,4.270525,-6068.902,-732.7281,-75.82328,0.02097313,0.201037,9.579473,3,3
GALAXY,0.04946224,1237651752954757255,18.9122,18.50285,16.27723,16.28731,8.279401,3.851839,8.886074,-16052.52,-61.42467,-1688.613,0.4383628,0.02595007,102.8473,3,3
GALAXY,0.03585255,1237651752955019666,20.40896,19.86775,17.56101,17.60889,8.390634,3.893652,7.479156,-1985.049,-25.21769,-237.1244,0.4332544,0.3236573,122.556,3,3
GALAXY,0.03532897,1237651715334209639,16.80752,16.71648,15.09536,15.24216,6.095407,2.738294,7.989845,-54066.91,-11619.6,-1732.1,-0.06834524,-0.1038808,10.66947,3,3
GALAXY,0.01903257,1237651753465282816,21.07448,20.366,17.36818,17.38854,12.70313,5.83263,11.41698,-1225.758,-12.15584,-152.1416,0.1519591,0.2011688,231.3995,3,3
GALAXY,0.01894215,1237651753465348105,17.26494,16.99828,14.79514,15.00817,8.937104,3.954217,10.53747,-63774.48,-5677.637,-2488.715,-0.1040835,-0.4419602,42.90313,3,3
GALAXY,0.03548402,1237651250976719099,18.93822,18.37106,16.84249,16.83901,4.934489,2.360152,5.218991,-14677.95,-119.2919,-1605.828,0.06962375,0.05320159,36.35051,3,3
GALAXY,0.04957148,1237651715334668485,18.77635,18.56619,17.62915,17.64354,3.136137,1.462163,3.166533,-6532.268,-7.833975,-548.5515,-0.1865281,0.3607018,16.62732,3,3
GALAXY,0.0358713,1237651753467707567,19.31602,19.0974,17.74858,17.62524,5.043911,2.389058,6.816634,-4023.024,-65.31547,-93.86478,0.02377376,0.435127,28.80561,3,3
GALAXY,0.0193914,1237651753473867882,19.63975,19.22885,16.70028,16.73498,8.163034,4.094642,8.542809,-8036.438,-113.9386,-1275.53,0.1710572,0.2163799,128.5515,3,3
GALAXY,0.01925692,1237650372092166327,18.75807,18.60102,14.99443,15.05149,17.39471,8.47763,15.87789,-52211.29,-2753.924,-9460.279,-0.08303712,-0.167438,575.8954,3,3
GALAXY,0.0182975,1237650372092166311,18.97919,18.77631,16.13814,16.16272,11.68688,5.239574,12.19216,-21059.51,-321.4361,-2487.801,0.7994295,-0.1294893,259.7766,3,3
GALAXY,0.03631498,1237651250977243381,18.58599,18.16474,15.01443,15.42712,15.36693,6.650699,19.54132,-42821.11,-2800.25,-1943.176,0.7476687,-0.2762267,194.3209,3,3
GALAXY,0.01932724,1237651753481863416,18.7525,18.74847,17.61232,17.57144,3.829504,1.861372,4.346804,-4633.634,-60.14659,-341.668,0.3592156,-0.2422455,23.62574,3,3
GALAXY,0.03533643,1237651753995796702,18.98501,18.57839,16.72795,16.73494,6.010994,2.876345,6.377199,-12267.19,-18.78175,-1220.725,0.2423813,-0.01166264,57.20898,3,3
GALAXY,0.03556561,1237651753995862241,19.06586,18.66681,15.99203,15.93936,16.0181,6.690906,17.50186,-16183.37,-475.6683,-1470.903,-0.147409,0.9353367,498.4191,3,3
GALAXY,0.01905684,1237651754001498301,19.44528,19.1817,17.52462,17.52641,5.528668,2.630994,5.402195,-4330.786,-109.5226,-529.5208,-0.3877396,-0.5892761,58.05338,3,3
GALAXY,0.03595154,1237651754004709512,17.53862,17.51433,16.04961,16.17517,5.38863,2.29146,6.460007,-20306.66,-1490.498,-754.4742,0.3755968,0.6125545,30.7354,3,3
GALAXY,0.03542149,1237651754004775089,19.36612,19.19441,16.89054,16.89476,8.453461,3.887425,8.445287,-8127.284,-161.7503,-923.6896,-0.2438754,-0.07976443,101.9769,3,3
GALAXY,0.0355189,1237651754004840576,18.83467,18.71047,15.72538,15.79147,16.72349,6.374764,13.04319,-25903.18,-575.0947,-2057.729,-0.4615487,0.4335632,300.7928,3,3
GALAXY,0.04935395,1237651754006216811,19.30862,19.03936,17.58881,17.64996,4.188795,2.09723,4.331194,-4649.038,-21.12842,-609.5054,-0.5377178,0.09480081,40.64598,3,3
GALAXY,0.01949462,1237650369408336082,18.08067,17.76067,15.4724,15.42136,8.982998,4.203239,9.869439,-44362.98,-750.5658,-6030.182,-0.3034127,0.7403947,140.107,3,3
GALAXY,0.04930323,1237651754006544487,17.05395,16.89557,14.9822,15.1608,7.35142,3.269224,9.590648,-54336.84,-7215.685,-1423.515,-0.3099427,-0.05061029,26.95883,3,3
GALAXY,0.03542094,1237651754012246092,18.37369,18.17835,16.66194,16.64985,4.96408,2.38936,5.691746,-15909,-17.35861,-1322.926,-0.3238025,-0.3055479,40.35845,3,3
GALAXY,0.04949205,1237651754012639357,17.85573,17.82574,16.80028,16.91129,3.121672,1.449428,4.040536,-8528.674,-644.3964,-62.79182,0.2045318,0.2521668,10.64499,3,3
GALAXY,0.01805642,1237651754021093483,19.24085,19.0115,18.74628,18.81898,1.838696,0.8697537,1.817563,-407.562,-37.87539,-29.37943,-0.05900977,0.06588452,5.283068,3,3
GALAXY,0.04933241,1237651754532143230,17.41769,17.31609,15.46658,15.56448,8.718152,3.930846,10.88899,-31803.59,-8353.44,-1636.531,-0.08363238,-0.0261945,12.61342,3,3
GALAXY,0.04936721,1237651754532143279,18.88281,18.57977,16.68554,16.72814,6.522644,3.027828,6.985219,-13000.87,-45.0323,-1373.493,0.2897317,0.6980752,89.14449,3,3
GALAXY,0.04925319,1237651251505987714,17.95239,17.86169,16.6767,16.81458,3.71716,1.654452,4.802873,-12823.34,-1099.633,-235.5308,-0.09520204,-0.3181613,12.95541,3,3
GALAXY,0.04923498,1237651251505987722,17.43901,17.40059,16.19301,16.28886,4.286849,1.817038,5.395728,-19816.43,-3453.402,-269.5541,-0.1580009,-0.1327127,10.09216,3,3
GALAXY,0.03611296,1237651754540073075,18.72321,18.65978,17.0555,17.07398,6.032918,2.755118,6.598135,-9138.256,-193.6069,-758.5144,0.7996864,0.3364383,80.01093,3,3
GALAXY,0.04935346,1237651754543087698,18.04054,17.97677,15.9888,15.98736,8.766851,3.828951,9.644583,-26396.76,-681.8857,-2246.452,0.4376851,0.7203712,136.2188,3,3
GALAXY,0.03627703,1237651754543153343,19.07208,19.00298,17.76422,17.70461,4.626355,2.083114,5.485263,-4000.688,-36.91784,-211.9575,-0.3524663,-0.6353159,32.59369,3,3
GALAXY,0.01743314,1237651754550624376,19.50274,19.25171,16.2274,16.32841,16.35572,7.256054,17.30513,-9478.302,-34.49328,-851.9695,0.9423507,-0.0194772,657.4791,3,3
GALAXY,0.01837974,1237651754554294281,16.52645,16.39924,14.32904,14.47903,9.128627,3.997172,11.25905,-83509.47,-13489.81,-2487.831,-0.3269343,0.05881107,28.27356,3,3
GALAXY,0.04951217,1237651735237951623,17.0757,17.04916,15.67438,15.70533,6.294014,2.521299,7.432136,-28665.21,-9378.945,-1253.342,0.076005,0.1526356,7.661894,3,3
GALAXY,0.01888818,1237651755075829930,19.33004,19.18222,17.79049,17.67753,5.523773,2.518866,7.011665,-3293.955,-60.71976,-65.34889,-0.5263388,-0.3254733,34.0296,3,3
GALAXY,0.0495283,1237651755079106701,18.2539,18.35042,16.9281,17.04377,5.641701,2.303883,6.448275,-5941.271,-712.3179,-39.99141,-0.3168823,0.09474763,17.82058,3,3
GALAXY,0.04942731,1237651735237951635,19.00447,18.68623,16.94304,16.94981,6.413706,2.835589,6.068638,-11092.15,-336.8645,-1075.902,-0.4701144,-0.04160276,58.04473,3,3
GALAXY,0.04952367,1237651755079303268,16.82617,16.94562,15.56499,15.63079,6.065663,2.412822,7.598851,-28088.4,-6986.048,-372.5583,0.1861605,0.1112199,14.35949,3,3
GALAXY,0.04931193,1237651755079893080,17.94712,18.05793,16.32227,16.34501,9.656987,3.822797,12.16939,-11316.21,-2590.645,-227.6869,0.002850696,-0.08957547,17.41403,3,3
GALAXY,0.01868997,1237651755081597181,19.99931,19.67842,16.05785,16.14411,17.81352,8.308288,16.69677,-7253.243,-132.0741,-1359.903,-0.5953981,0.4792932,712.472,3,3
GALAXY,0.01923973,1237651251513327793,18.46458,18.00356,16.17521,16.10902,7.214939,3.328717,8.019038,-31984.84,-1023.055,-2260.763,-0.2073686,-0.4317828,56.72464,3,3
GALAXY,0.01938226,1237651755084480697,17.44967,17.4378,15.46908,15.66975,7.922223,3.444343,9.112176,-32678.83,-2536.712,-1255.813,-0.3769446,0.5901291,58.14567,3,3
GALAXY,0.03631556,1237651755093590107,19.79059,19.49288,17.2688,17.28999,9.828935,4.274336,9.84211,-4479.521,-156.2224,-544.3067,-0.08307642,-0.9492526,246.488,3,3
GALAXY,0.0359331,1237651755100209470,20.08654,19.90886,17.21768,17.30334,8.80732,4.45067,8.469012,-3818.708,-41.27405,-528.0015,0.07722511,0.2218471,164.8262,3,3
GALAXY,0.03541203,1237651801233686714,19.53378,19.0242,17.20802,17.17391,7.311169,3.288391,9.065122,-6531.897,-113.5075,-241.8802,0.7978557,-0.301153,87.99423,3,3
GALAXY,0.03548221,1237651821097975958,17.69301,17.78065,16.84673,16.917,3.005242,1.399231,4.002786,-6221.577,-982.0274,-43.08249,-0.1194567,0.02934953,9.030168,3,3
GALAXY,0.03551931,1237651821098959008,18.3849,18.18021,16.45766,16.43979,6.163168,2.856774,6.611678,-20026.6,-186.0357,-1696.519,0.4848934,0.02374333,55.9473,3,3
GALAXY,0.04934542,1237651821634846928,17.269,17.18313,15.60157,15.73692,6.461225,2.55803,8.019551,-30183.25,-4652.57,-600.8524,-0.1571313,0.1964274,17.8743,3,3
GALAXY,0.01909942,1237651735757520993,17.07574,17.12585,15.08116,15.19526,11.97486,4.521657,12.63961,-43379.2,-9819.75,-856.104,-0.0801072,-0.04843511,22.59369,3,3
GALAXY,0.04942285,1237648722297356423,19.21022,18.78717,16.81631,16.88367,5.905256,2.868109,5.615656,-15610.85,-424.3522,-3003.18,-0.2808323,0.4486236,80.14821,3,3
GALAXY,0.03566823,1237651822172307543,19.79537,17.90976,19.624,19.72519,1.422807,0.7089266,1.369135,-0.8200619,-5.3133E-07,-5.402955E-06,0.06830534,0.1170437,4.420676,3,6
GALAXY,0.03593095,1237651822178337005,17.94501,18.07774,15.67931,15.91856,10.73762,5.241075,13.87278,-20362.05,-4080.864,-1021.432,-0.1109781,-0.1459339,28.12963,3,3
GALAXY,0.03538607,1237651822711931108,18.09871,18.06174,16.59023,16.78786,4.870484,2.103133,5.644312,-10739.31,-754.4807,-191.2867,0.2319154,-0.006103112,18.57384,3,3
GALAXY,0.03630128,1237651822715666652,18.77266,18.66803,16.9776,16.84605,7.72485,3.245642,8.642567,-9733.437,-399.7346,-426.1279,-0.2200942,0.08496387,42.07806,3,3
GALAXY,0.01755798,1237651823244607501,17.79754,17.69162,16.29312,16.49637,4.256391,1.918636,5.44374,-17246.45,-1447.064,-376.6668,-0.07954977,-0.3720148,16.73994,3,3
GALAXY,0.01925544,1237651823245262907,18.61316,18.2702,16.28317,16.07058,20.44917,9.467603,23.33569,-10723.44,-3573.855,-1256.876,0.05869086,-0.201261,21.06132,3,3
GALAXY,0.01947223,1237651823245263089,19.18889,18.96953,15.65234,15.60662,20.39205,9.656893,20.08388,-22126.85,-1647.183,-2032.708,-0.10654,-0.04217065,496.525,3,3
GALAXY,0.0496473,1237651735758962838,18.71828,18.48485,17.7452,17.69807,2.571737,1.247135,3.125,-4376.261,-59.94056,-162.97,-0.1001849,-0.3096931,9.993034,3,3
GALAXY,0.01834574,1237651252589232316,19.7143,19.2128,15.4973,15.54753,19.94765,9.346745,17.21768,-19121.41,-633.8325,-3302.015,0.1625578,0.2489554,680.6354,3,3
GALAXY,0.03591087,1237652599023468659,16.75159,16.63516,14.44648,14.5524,13.02925,5.541713,16.48816,-74641.84,-19516.59,-2444.828,-0.3767246,0.06158514,14.56058,3,3
GALAXY,0.0360021,1237651735765319802,19.03741,18.82498,17.65471,17.84942,3.406813,1.497721,3.984823,-3250.589,-167.9768,-20.07573,0.2273344,-0.3088893,10.65001,3,3
GALAXY,0.0362903,1237651735765385441,17.83655,17.37736,14.64853,14.5837,12.22228,6.183009,12.92265,-84292.96,-6091.766,-11661.56,-0.1234158,0.3867909,218.9795,3,3
GALAXY,0.01763162,1237652599038672925,17.78857,17.58756,15.02322,15.30539,11.90419,5.110186,14.36535,-44548.15,-4723.873,-1302.168,-0.3215218,-0.06048225,51.33791,3,3
GALAXY,0.04945222,1237652600105206189,18.245,18.02896,17.10474,17.05363,3.292176,1.521683,3.735464,-9941.729,-162.2389,-411.6101,-0.08310373,0.355116,14.22503,3,3
GALAXY,0.04945239,1237652600110776382,17.18861,16.92863,14.69298,14.86921,11.42619,4.65541,14.33825,-62490.67,-8653.615,-1471.67,-0.1780607,0.5108316,36.10312,3,3
GALAXY,0.0497539,1237652600640831897,17.35181,17.2607,15.72202,15.72473,7.904511,3.132519,10.3278,-28615.3,-8123.876,-761.9055,-0.04308556,-0.05997639,9.104149,3,3
GALAXY,0.04949493,1237651271887028442,17.29116,17.43867,16.27296,16.37198,4.037653,1.810128,5.247107,-13282.58,-1784.223,-41.51619,0.0791214,-0.3899527,15.03075,3,3
GALAXY,0.04963298,1237652615667384382,16.62269,16.72796,15.22515,15.29453,7.040824,2.825635,8.365167,-39661.43,-12099.68,-1284.942,0.06553585,-0.1431393,11.20807,3,3
GALAXY,0.05400408,1237651252027654232,19.4213,19.11188,16.54774,16.63378,8.699616,4.269703,7.991029,-14014.65,-403.6955,-2145.214,0.1780955,-0.1909413,145.8858,3,3
GALAXY,0.04266481,1237654604784599100,17.52492,17.35517,14.59621,14.85775,12.45061,5.748462,14.19386,-76996.15,-6393.354,-4236.133,-0.2032752,-0.1095201,102.4029,3,3
GALAXY,0.05403316,1237653651308675170,17.46825,17.4608,16.60811,16.68585,2.823261,1.264284,3.376245,-10027.06,-971.1931,-203.7081,0.1246932,-0.2507571,8.549109,3,3
GALAXY,0.0538973,1237654604790300828,17.12066,16.98657,15.73059,15.80851,4.674624,1.937006,6.408508,-31469.66,-7559.914,-278.9901,0.1495703,-0.2023884,8.706919,3,3
GALAXY,0.04217965,1237654604799279272,18.88392,18.28296,15.77069,15.72738,10.90695,5.028311,12.62775,-31132.53,-531.3989,-3414.318,-0.4848458,-0.5081061,162.1335,3,3
GALAXY,0.05387185,1237652899151741144,20.35562,20.21234,17.43706,17.44481,13.41098,5.728626,11.7757,-2352.951,-75.03771,-193.0213,0.3478888,0.1078054,241.4066,3,3
GALAXY,0.05394502,1237653502043029651,19.63432,19.5063,16.90926,17.01705,8.622918,4.176867,7.774364,-8831.232,-240.1577,-1184.777,-0.1475255,0.1250664,146.003,3,3
GALAXY,0.04218327,1237653502044078249,19.8494,19.79182,17.44782,17.4631,8.990568,4.10451,9.016753,-3857.689,-1.186973,-242.4749,0.3249771,0.1110937,107.5982,3,3
GALAXY,0.02668441,1237654605315506343,21.00854,20.14587,20.2766,20.43265,1.687179,0.9732546,1.496724,-69.60274,-1.553302,-10.74741,0.1129602,-0.03852059,9.474713,3,6
GALAXY,0.04227391,1237652899692019822,18.94182,18.82451,16.7383,16.78128,7.220685,3.384733,7.493505,-11870.69,-56.00714,-1242.475,0.4607878,0.1759688,90.26658,3,3
GALAXY,0.02675972,1237654605315637495,18.10293,17.85799,14.63178,14.57145,16.58362,8.536357,16.48627,-87274.19,-9095.377,-14645.05,-0.08705422,0.3200435,474.7598,3,3
GALAXY,0.05383214,1237652900225351743,18.92381,18.62975,16.49098,16.49936,7.484036,3.5373,7.741354,-18033.23,-339.4627,-2042.326,-0.3336063,0.1080267,87.91015,3,3
GALAXY,0.02582191,1237654605851853084,19.20011,19.15963,16.13113,16.1794,12.20828,6.003043,11.84774,-20366.04,-563.4142,-2887.487,-0.05968102,0.03898796,261.4848,3,3
GALAXY,0.02667429,1237654605852114974,16.62227,16.45818,14.14098,14.14549,18.43443,7.690493,20.07733,-107193.5,-33744.63,-6661.05,-0.1104418,-0.1010991,21.32368,3,3
GALAXY,0.02584464,1237654605863321789,18.02861,17.80058,16.47528,16.56411,5.049839,2.037293,6.59736,-17224.79,-2623.472,-59.82353,-0.03660041,-0.3630527,10.91339,3,3
GALAXY,0.02622423,1237654605863453060,18.31796,18.06984,16.33007,16.52012,6.714359,2.812587,8.142084,-18569.39,-2004.548,-201.942,-0.4002138,-0.06711011,18.8752,3,3
GALAXY,0.04228985,1237654605866074232,19.07358,18.9218,17.53118,17.67705,4.70277,2.057363,5.63449,-4017.139,-496.0915,-42.0052,-0.1815197,-0.2218401,11.25802,3,3
GALAXY,0.02696318,1237654605866205598,19.12524,18.48079,16.24977,16.18402,8.647568,3.845912,9.995715,-20908.35,-188.0972,-2350.253,-0.1268781,-0.1532317,83.30862,3,3
GALAXY,0.04235458,1237652901284937801,19.07891,18.89592,17.21402,17.19233,6.851894,2.989563,7.167334,-7420.248,-145.7316,-379.5147,0.151906,-0.8094942,78.33544,3,3
GALAXY,0.04226489,1237652901284937819,17.62414,17.48128,15.7527,15.96404,6.004529,2.553604,7.326365,-28597.66,-1446.019,-1337.13,-0.5379101,0.2164234,33.46732,3,3
GALAXY,0.04271929,1237654606396915945,17.64636,17.55953,16.32499,16.29915,4.633707,2.058942,5.614448,-22533.4,-476.4213,-1872.498,0.3493193,-0.6823292,33.30087,3,3
GALAXY,0.04261892,1237654606401241191,18.9334,18.70249,17.05449,17.00228,7.074886,3.056745,8.143591,-12189.38,-175.9226,-568.6622,0.4410682,0.7277563,71.63752,3,3
GALAXY,0.04251967,1237652901296799816,19.04328,18.99668,17.04093,17.09971,7.231692,3.309871,7.986379,-8406.925,-24.02041,-782.9962,-0.3681125,0.8024426,122.835,3,3
GALAXY,0.04198322,1237652901296799822,17.4662,17.61411,16.3438,16.33044,5.379961,2.335946,8.240907,-12183.42,-3246.238,-717.7402,-0.2906482,0.001094204,12.62011,3,3
GALAXY,0.05408435,1237653619082657946,18.66001,18.6032,16.60056,16.60153,7.379416,3.492306,7.383108,-17719.21,-365.1499,-1581.562,0.231426,-0.01335866,77.44213,3,3
GALAXY,0.0260935,1237653665796325593,20.57888,20.27517,17.69494,17.71846,12.69365,5.039772,12.09152,-2234.233,-24.3684,-125.9357,0.6632124,-0.5487121,234.397,3,3
GALAXY,0.02682244,1237653650772263041,18.75558,18.37776,15.54965,15.54143,13.4305,6.537722,12.72687,-33805.77,-1840.408,-3385.918,-0.1644466,-0.3052877,253.0683,3,3
GALAXY,0.02664915,1237653650772263048,21.07333,19.75075,20.46275,20.6406,1.544702,0.8688617,1.386255,-26.47794,-0.0403485,-2.364945,-0.04099726,0.05442843,7.717668,3,6
GALAXY,0.04239549,1237654029252886599,16.46574,16.44641,14.57369,14.51782,14.22024,5.535404,15.52501,-73447.02,-28116.85,-6737.644,-0.225793,0.0031305,12.83054,3,3
GALAXY,0.05375507,1237652934036946983,17.31198,17.06211,14.58823,14.6819,16.03375,7.333785,17.50889,-60888.92,-17367.88,-7361.368,0.2405551,0.05112767,10.79999,3,3
GALAXY,0.05406658,1237654601563832461,18.93221,18.92647,17.38633,17.33619,5.783152,2.674493,6.121835,-7452.351,-127.9019,-390.1642,0.1288704,-0.6238686,47.11163,3,3
GALAXY,0.02586975,1237653664181190892,18.63472,18.56985,15.7677,15.82986,13.06237,5.795394,14.50152,-29704.51,-242.5534,-2992.479,-0.5301599,0.6346267,321.104,3,3
GALAXY,0.04269893,1237654606938046556,18.74457,18.7331,17.69878,17.85051,3.04914,1.432628,3.884246,-3526.56,-170.9753,-41.50781,-0.0605281,-0.5383796,13.27986,3,3
GALAXY,0.04251435,1237654608532799642,17.86426,17.63181,16.26688,16.23219,4.918894,2.248826,5.625853,-30243.55,-505.9616,-2080.05,0.09852414,-0.1126905,27.81963,3,3
GALAXY,0.02623695,1237652935643103850,19.14689,18.49101,15.93004,16.35374,10.03966,4.45575,11.96929,-14733.67,-674.3928,-581.9083,-0.6206158,0.5983124,104.4466,3,3
GALAXY,0.02582605,1237654383593521295,17.42853,17.42002,15.79735,15.99449,5.288857,2.381154,6.348917,-32174.55,-1719.189,-970.096,0.1855614,-0.3973012,27.85324,3,3
GALAXY,0.04217404,1237654385195090095,18.51031,18.60934,16.97249,17.01614,5.327724,2.50105,5.281045,-13458.11,-130.6611,-1972.741,-0.6165761,-0.2273222,61.57244,3,3
GALAXY,0.0425145,1237652942097678523,17.25659,16.98234,15.48174,15.56662,6.106426,2.519263,8.377134,-39465.3,-8558.036,-142.9384,0.05097808,0.05541193,9.7997,3,3
GALAXY,0.04225766,1237654611218661535,16.92043,16.91056,15.66146,15.75041,4.554848,1.926953,5.860984,-32439.82,-6714.782,-253.6327,-0.04267355,0.2488286,10.64842,3,3
GALAXY,0.02680506,1237654389487829005,16.65816,16.5554,15.17102,15.18357,6.921216,2.444536,8.815169,-53667.72,-15193.4,-1698.843,-0.1405236,0.1551994,12.30194,3,3
GALAXY,0.05410188,1237654389495955739,18.52125,18.36931,16.46184,16.49861,6.884288,3.208055,7.341383,-22048.73,-355.7317,-2881.1,-0.6872132,0.4538167,105.8946,3,3
GALAXY,0.04209073,1237654652558180789,19.19459,18.77802,15.48537,15.55758,16.00852,7.096859,12.7667,-29478.26,-879.5502,-4400.771,0.4375318,-0.1462653,443.1655,3,3
GALAXY,0.02691682,1237654652565586033,17.31492,17.08555,16.01429,15.99495,3.474936,1.697229,4.240174,-32575.73,-634.7029,-2836.472,-0.132026,-0.4342418,21.1126,3,3
GALAXY,0.05376239,1237654652566175884,18.1725,18.07077,17.06137,17.07189,3.206963,1.606909,3.1603,-12180.99,-235.2042,-1432.355,-0.04679883,0.0518087,18.96831,3,3
GALAXY,0.04226703,1237654390566617261,18.87522,18.61594,16.0727,16.08895,12.33572,5.164159,11.81512,-28131.56,-509.3853,-2651.192,0.8266854,0.1350447,248.7759,3,3
GALAXY,0.04222754,1237654653099180408,18.21063,18.25916,16.89824,17.00125,4.888981,2.129387,5.990173,-8281.496,-1266.597,-88.67047,-0.1369075,0.1382802,12.51918,3,3
GALAXY,0.042347,1237654653099245827,19.15165,18.99618,17.47176,17.44687,5.350087,2.486885,6.046636,-6776.193,-59.84214,-387.6764,0.2365184,0.426453,42.00912,3,3
GALAXY,0.05398883,1237654653103046849,17.4108,17.37149,16.13313,16.25185,4.016348,1.79465,5.262002,-21929.42,-2031.814,-657.6552,0.4910622,0.3781213,18.35914,3,3
GALAXY,0.0426606,1237654391640424689,19.78002,19.52633,17.85229,17.80637,6.664655,2.83885,6.153646,-4179.594,-55.95065,-244.6672,-0.04511195,0.545635,50.15432,3,3
GALAXY,0.0421049,1237654653635985783,19.45997,19.2612,17.55523,17.50445,6.5172,2.948075,6.750645,-5530.497,-100.9635,-250.2374,-0.1253935,0.402722,50.10455,3,3
GALAXY,0.02618008,1237654653636575489,18.62612,18.18907,16.0708,16.05329,6.57361,3.231852,7.085634,-25799.63,-580.7151,-5701.534,0.5818905,0.1460018,97.69942,3,3
GALAXY,0.02649416,1237652943700033946,19.24989,18.74188,16.39634,16.41396,10.69698,4.66095,11.64111,-12117.29,-199.2036,-1171.61,-0.8543246,0.3007374,233.6811,3,3
GALAXY,0.04201001,1237654653639327981,19.77264,19.35983,17.49757,17.52497,7.326228,3.267478,8.322032,-6496.476,-36.12739,-530.064,0.5608419,-0.7061342,119.0092,3,3
GALAXY,0.04267671,1237652943708356923,20.25764,19.54894,17.67903,17.74033,6.606751,3.106209,6.870426,-3529.08,-3.26299,-255.253,-0.001217053,0.9057288,110.8637,3,3
GALAXY,0.0422339,1237654399688245307,17.13588,17.01879,15.02255,14.95913,7.659946,3.716929,9.045903,-73746.29,-6169.929,-8927.267,-0.2722157,-0.07194204,68.10717,3,3
GALAXY,0.02642717,1237654381444595864,19.21692,19.19492,17.25699,17.29555,6.402971,2.982404,6.273615,-8114.099,-6.737072,-816.7475,-0.09712128,-0.0335566,65.80318,3,3
GALAXY,0.04267211,1237654654176067882,19.73135,19.42231,17.41543,17.44678,6.466166,3.372159,6.465592,-6417.004,-204.554,-583.192,-0.006010883,-0.3729356,80.85059,3,3
GALAXY,0.04256424,1237651754567598273,17.83597,17.82092,16.28712,16.40056,5.84316,2.500379,7.957251,-14138.35,-1673.136,-15.33251,-0.03623953,-0.02957772,16.47416,3,3
GALAXY,0.04238876,1237652944245358835,19.83908,19.25562,16.43699,16.39421,15.68488,6.59022,13.32773,-9922.092,-1025.609,-1684.718,-0.1040042,-0.2280231,238.4821,3,3
GALAXY,0.0420641,1237652944248045750,20.0303,19.43762,17.32464,17.32757,9.042763,3.717794,7.779593,-4104.578,-84.84019,-337.6265,0.1546644,-0.3299895,86.68622,3,3
GALAXY,0.02695041,1237654654179868923,19.78094,19.10801,17.23957,17.05384,12.57187,5.28725,14.83885,-5784.628,-181.7684,-315.2159,0.6968793,0.351428,129.7486,3,3
