#class,z,objid,psfMag_r,fiberMag_r,modelMag_r,petroMag_r,petroRad_r,petroR50_r,petroR90_r,lnLStar_r,lnLExp_r,lnLDeV_r,mE1_r,mE2_r,mRrCc_r,type_r,type
# 10A  ,E,K    ,E       ,E         ,E         ,E         ,E         ,E         ,E         ,E        ,E       ,E       ,E    ,E    ,E      ,I     ,I
GALAXY,0.04382775,1237654879667617934,18.59123,18.59651,16.98433,17.15838,5.797328,2.514101,7.240604,-7042.94,-632.5182,-63.18216,0.2768117,0.1604695,20.97811,3,3
GALAXY,0.05625327,1237654604251857247,20.5959,19.93042,17.39198,17.3933,27.92427,6.009181,13.84755,-2983.28,-47.98076,-177.3408,-0.8434197,0.4753104,480.4454,3,3
GALAXY,0.02919079,1237654030327677058,18.66125,18.45496,17.38232,17.51754,3.155707,1.435039,4.110966,-5317.041,-314.3386,-60.7034,-0.295986,-0.1508485,9.50176,3,3
GALAXY,0.02899529,1237654879669059721,16.15491,16.31565,14.94341,15.02691,5.38972,2.274099,6.588414,-48303.94,-9383.516,-729.3376,-0.06164481,0.09555763,16.16108,3,3
GALAXY,0.04404823,1237654030330626184,18.59689,18.47584,17.7126,17.65375,2.771544,1.311904,3.118584,-4498.605,-133.9036,-268.9483,-0.1987679,-0.3282701,10.90131,3,3
GALAXY,0.029067,1237654604255854643,19.59185,18.97916,16.77661,16.80707,8.181095,3.809799,8.037784,-13743.66,-352.1146,-1854.014,0.5496811,-0.3680738,125.4159,3,3
GALAXY,0.04361508,1237655371433050229,17.93692,17.99071,16.99221,17.08193,3.175949,1.466861,4.264071,-7382.354,-843.7849,-4.318864,-0.009191188,0.3032558,10.68687,3,3
GALAXY,0.04410131,1237654880202260550,17.90192,17.64201,15.18844,15.18629,10.52029,4.858146,11.08495,-65486.23,-1547.239,-6922.754,-0.4215404,-0.2217826,133.8715,3,3
GALAXY,0.02944849,1237654652028846255,18.88512,18.62555,16.77707,16.80786,5.847144,2.854805,6.591691,-15655.29,-82.44103,-2105.081,-0.5856136,-0.3403008,75.13136,3,3
GALAXY,0.04646271,1237651252047184064,19.16901,18.77826,16.08395,16.10567,11.27287,5.262249,10.71281,-26165.71,-528.9315,-2357.063,-0.007186671,0.05917127,181.4211,3,3
GALAXY,0.04635158,1237651753995206871,21.34624,19.80893,21.14321,21.28565,1.291836,0.6721871,1.182398,-0.2970735,-0.1510679,-0.1934541,-0.05908173,0.01951749,4.294903,3,6
GALAXY,0.03192984,1237653471443157071,18.93821,19.09497,17.61567,17.62013,4.695491,2.322314,5.135348,-4810.862,-36.8066,-485.5348,0.06534569,0.3319643,41.11233,3,3
GALAXY,0.003257629,1237651754016309355,18.66028,18.29074,14.75907,14.63951,33.16048,14.9054,34.19708,-47063.43,-4379.086,-5017.486,-0.5698921,0.6747436,1580.714,3,3
GALAXY,0.04606238,1237648721216798775,20.50693,18.9882,20.16464,20.31097,1.396656,0.748319,1.270502,-17.51054,-0.6398988,-2.461784,-0.02676531,-0.04924858,5.481514,3,6
GALAXY,-0.0001647923,1237651754019520648,19.14999,17.46817,18.77888,18.75467,1.792841,0.8899567,2.477072,-141.3307,-17.47811,-6.478549,-0.2406068,-0.02892277,4.49047,3,3
GALAXY,0.03215343,1237653613185269942,16.83257,16.9567,15.46238,15.56228,6.095488,2.54631,7.18339,-35902.21,-7454.162,-773.4239,-0.1534447,0.001707749,14.97368,3,3
GALAXY,0.0324153,1237651754028630043,18.36366,18.08873,15.75665,15.63575,13.12602,5.54107,14.23517,-31736.75,-1650.161,-1688.265,-0.6913941,-0.5492166,215.1745,3,3
GALAXY,0.03231802,1237651252053475687,19.94446,19.18274,17.68718,17.48455,7.692779,3.069637,9.724751,-4662.322,-135.3554,-198.5395,-0.1000696,0.2005695,35.1778,3,3
GALAXY,0.04602236,1237651754532012191,19.06207,18.94098,17.84603,17.85524,3.610715,1.713941,3.908001,-3288.771,-1.980844,-199.0942,0.5293875,-0.04068942,24.08628,3,3
GALAXY,0.04612894,1237651754532012343,19.84262,19.60771,17.14727,17.23816,8.616174,4.172995,7.755687,-4539.443,-54.66933,-517.5889,0.3371555,-0.3918939,154.0801,3,3
GALAXY,0.03183979,1237653614257045549,18.71877,18.43886,17.12485,17.0429,4.804856,2.229147,5.661278,-11644.01,-197.7724,-469.424,0.05836369,0.4379546,27.50622,3,3
GALAXY,0.04621274,1237653614259077354,18.26722,18.23767,15.83942,16.13974,9.33765,4.500219,9.974984,-22914.74,-3686.989,-1719.867,-0.02124738,-0.3314956,38.58257,3,3
GALAXY,0.03206984,1237648705678279110,18.24258,18.10698,16.76178,16.73932,4.591969,2.178608,5.290946,-17492.19,-245.2387,-1775.434,-0.05506404,0.5435754,35.66325,3,3
GALAXY,0.04613163,1237653614259470541,17.93743,18.01784,16.9769,17.04464,3.564522,1.578132,4.425432,-7072.105,-1053.231,-30.01037,-0.05912356,0.0823733,9.698142,3,3
GALAXY,0.04620564,1237651252585037991,19.791,19.47251,17.67609,17.75302,6.522196,2.917943,7.413234,-4502.416,-12.12429,-286.686,-0.8988622,-0.0830055,107.3379,3,3
GALAXY,0.04610859,1237653614259470580,17.4861,17.51281,16.14825,16.23041,5.370344,2.233091,6.59847,-20288.55,-3713.814,-261.1307,0.06289545,0.162264,12.19586,3,3
GALAXY,0.04647452,1237651800161845469,19.75013,19.46106,17.77329,17.69731,6.714644,3.083258,7.60345,-2821.288,-33.74365,-83.7618,0.2843815,0.5409399,56.9251,3,3
GALAXY,0.04600978,1237653614795751581,16.70194,16.84216,15.17741,15.31605,6.788191,2.897133,8.570132,-44155.26,-8855.533,-317.0705,-0.07122955,-0.2014691,18.62797,3,3
GALAXY,0.04646009,1237653614796341367,17.27203,17.26835,15.74837,15.81609,7.010238,2.645159,8.657956,-30297.49,-5602.285,-270.4926,0.06654306,-0.1854281,16.30075,3,3
GALAXY,0.04639314,1237651537628627091,17.92727,18.09671,17.34552,17.37856,2.584518,1.201182,3.318869,-2541.957,-389.1855,-26.34545,0.05378548,0.1016531,7.426257,3,3
GALAXY,0.03218562,1237651801234210980,19.18689,18.52391,16.22523,16.28541,9.086204,3.788451,8.191201,-15305.96,-438.7637,-2586.29,-0.2318194,-0.8301089,176.463,3,3
GALAXY,0.003875865,1237653614797586782,19.7899,19.54037,17.20175,17.21841,7.788723,3.853906,8.795773,-5497.579,-33.68447,-585.7317,0.09893277,0.4539577,104.8906,3,3
GALAXY,0.0317618,1237653619082920077,18.6372,18.7759,17.32266,17.34118,5.198382,2.328273,5.400792,-7952.479,-27.39901,-776.3682,-0.4765303,-0.6047599,52.1511,3,3
GALAXY,0.03210656,1237653650766430525,20.41506,20.00498,17.7734,17.92608,18.02076,3.973254,9.070431,-2569.724,-10.89382,-93.97832,0.4550138,-0.8067753,206.8204,3,3
GALAXY,0.04619792,1237651822177943816,18.33628,18.49673,17.61013,17.59489,3.097567,1.54062,3.415438,-3539.257,-35.21992,-278.5299,0.100551,0.5078095,18.49615,3,3
GALAXY,0.03188562,1237652600109990003,20.22435,19.89866,16.99915,17.03539,12.57705,5.93155,11.96439,-4341.808,-158.4727,-374.4448,0.4663164,0.4660772,289.8221,3,3
GALAXY,0.03226643,1237651822717632810,18.91614,18.90012,16.19966,16.12701,14.83911,6.468039,14.16371,-15123.72,-759.1865,-865.2313,-0.09723802,-0.0640683,180.2228,3,3
GALAXY,0.03196025,1237651822717698459,17.71321,17.82553,16.55013,16.68395,4.235638,1.907994,5.194435,-10941.64,-507.132,-191.7334,0.4607842,-0.2950355,21.51796,3,3
GALAXY,0.03206869,1237653664184860769,20.11136,20.19225,17.12712,17.81975,9.583816,4.871897,13.27108,-1461.44,-129.9255,-118.1593,-0.1669465,-0.1251892,130.9069,3,3
GALAXY,0.04619088,1237651823252275483,17.20939,17.31125,15.98228,16.07621,4.899487,2.141584,6.854825,-18929.39,-3985.445,-108.039,0.1010764,-0.08257701,13.90916,3,3
GALAXY,0.04609502,1237651538174410808,17.75599,17.67778,15.54201,15.5701,7.659188,3.643134,8.183763,-43966.82,-246.0936,-5518.216,0.1067463,-0.529012,99.38079,3,3
GALAXY,0.0460581,1237652600634802985,18.19481,17.82217,15.96817,15.88465,6.530037,3.168457,8.497903,-35469.32,-1352.163,-3134.117,0.06245714,0.267081,55.68873,3,3
GALAXY,0.03201982,1237653664721666250,17.8064,17.94729,14.84257,15.13169,20.14025,8.888161,20.35898,-46233.82,-8422.27,-2550.648,0.02983139,-0.09761766,69.01032,3,3
GALAXY,0.04632078,1237653612111003865,18.53762,18.78395,17.10065,17.08734,5.602989,2.761313,6.78937,-8407.666,-33.58928,-629.7803,0.1739298,-0.3268349,53.94587,3,3
GALAXY,0.03255264,1237653665795735621,17.93081,17.99983,16.68742,16.85184,4.108474,1.861845,5.229757,-10598.54,-681.107,-57.94177,0.1266569,-0.2236604,16.43507,3,3
GALAXY,0.04620767,1237653665796259987,19.2659,19.08796,17.42914,17.43414,5.796392,2.728547,6.36302,-6755.737,-192.7222,-502.6824,-0.4128229,0.4321393,55.58969,3,3
GALAXY,0.03228601,1237652629095383263,18.17764,18.05032,15.92257,15.86535,10.01606,4.475141,10.81388,-26373.8,-985.1995,-1373.113,0.7263267,0.2263229,116.9324,3,3
GALAXY,0.03227942,1237654030862844036,17.74741,17.46487,14.66024,14.59529,20.06106,8.567841,22.46638,-74486.16,-7389.616,-7531.426,0.8537664,0.04986737,511.429,3,3
GALAXY,0.04615223,1237652630714515547,16.8196,16.98011,15.71412,15.82331,4.586959,1.990541,5.380871,-23479.64,-2915.342,-303.5296,0.03165358,0.09232187,17.13596,3,3
GALAXY,0.04640723,1237653665257029744,19.3074,19.33742,17.72054,17.77708,5.563844,2.523891,5.481992,-4305.818,-23.20614,-314.3856,0.7190582,-0.2052127,59.38802,3,3
GALAXY,0.04630316,1237651539777224793,18.21517,17.97506,16.49106,16.69977,4.530331,2.041339,5.968124,-13557.83,-748.4274,-131.6503,-0.03258999,-0.07422374,16.11557,3,3
GALAXY,0.04642192,1237654381442957518,18.42196,18.44216,17.22068,17.37727,3.754471,1.715794,4.544931,-7029.431,-298.9964,-147.3327,0.4260197,-0.2122114,17.99113,3,3
GALAXY,0.0462414,1237651272427896948,17.75181,17.82908,16.17612,16.08677,6.543644,2.986832,8.14528,-25629.02,-1179.992,-1598.76,0.4516163,0.1159567,46.21168,3,3
GALAXY,0.04606263,1237652900225613963,19.06936,18.86796,17.04822,17.04954,5.880641,2.944188,6.293888,-9855.928,-60.83534,-764.8018,-0.2256584,0.2153104,59.62783,3,3
GALAXY,0.04629204,1237654383053045904,17.75242,17.69637,16.52913,16.68172,3.403017,1.61438,4.352226,-16101.66,-1207.662,-409.3771,-0.1227503,0.1517312,13.49165,3,3
GALAXY,0.03207088,1237651702451601501,18.34828,18.29675,15.16375,15.21778,13.6561,6.765008,12.58064,-40296.45,-1431.609,-5798.785,0.08202022,-0.2229924,370.4153,3,3
GALAXY,0.04631864,1237652900226203758,18.84654,18.35839,15.89952,15.93651,8.656788,4.064905,8.434511,-34182.92,-188.1866,-4679.25,0.1263808,0.07286621,121.2896,3,3
GALAXY,0.03168185,1237651714262827335,18.40703,18.19861,15.3987,15.44082,11.56397,5.318089,11.18282,-47635.38,-822.1809,-7912.425,-0.483575,0.3447449,257.2153,3,3
GALAXY,0.003193993,1237652598500032718,20.23367,19.82413,17.13974,17.18345,10.88644,4.909568,11.48142,-3208.265,-0.8758188,-242.3836,-0.6531001,-0.2092243,194.4973,3,3
GALAXY,0.03210733,1237654391102898290,19.26063,19.10269,16.93309,16.97921,7.466219,3.514148,7.191464,-11720.81,-36.49149,-1138.429,-0.2354169,-0.01921476,90.19572,3,3
GALAXY,0.04609318,1237652901284151502,18.61135,18.65935,17.60059,17.76517,3.032391,1.463007,3.546577,-2615.416,-70.04351,-26.66178,0.02117977,-0.04583663,12.31167,3,3
GALAXY,0.04616748,1237652901300076691,18.43673,18.34006,17.56079,17.54155,2.746183,1.289982,2.989735,-5467.147,-36.57038,-322.6843,0.1113352,-0.4604611,11.98089,3,3
GALAXY,0.03172142,1237651735784063182,19.81223,19.1592,15.71416,15.77395,14.10339,7.156682,13.62925,-13267.67,-421.3307,-2568.565,0.2177531,-0.01807264,441.1967,3,3
GALAXY,0.002955104,1237651736300617974,20.36845,19.83426,17.2819,17.27836,9.150706,4.367119,10.86632,-2654.181,-4.603174,-231.2334,-0.4420349,-0.269807,130.7389,3,3
GALAXY,0.003532757,1237654398079926393,19.95961,19.74069,16.61026,16.63556,14.85522,6.866283,14.10302,-9950.804,-241.4779,-1043.721,0.005877446,0.160743,312.5471,3,3
GALAXY,0.03199953,1237651736303698092,17.03181,16.89565,15.79589,15.90444,3.458396,1.537409,4.462497,-25848.79,-3600.027,-89.35252,-0.02205965,-0.3686258,9.021756,3,3
GALAXY,0.03207031,1237652901846450309,18.66013,18.62058,17.29828,17.27212,4.984108,2.219532,5.165937,-7400.153,-76.33681,-553.999,0.3403879,0.6861332,41.35817,3,3
GALAXY,0.0318113,1237652933494637277,18.19312,17.76546,16.50762,16.50717,3.90859,1.917408,4.217385,-19853.27,-86.56044,-2487.908,0.3529651,-0.0872943,27.87636,3,3
GALAXY,0.03168596,1237652934031770237,19.8337,19.20465,16.08045,15.96643,21.11043,8.554483,17.86848,-9253.43,-828.77,-999.3583,0.2520663,0.1130184,246.5627,3,3
GALAXY,0.04631883,1237652935645069553,18.74821,18.34769,17.08824,17.31589,3.424184,1.57305,4.026889,-7138.396,-409.7705,-320.7176,-0.05171243,-0.1397416,11.25713,3,3
GALAXY,0.04642319,1237652935645397739,20.97467,20.13766,17.98568,18.03397,18.01836,3.923003,9.064755,-378.0623,-2.608335,-27.02727,0.9322168,0.22213,223.5134,3,3
GALAXY,-8.618481E-05,1237652942089289916,21.43855,20.58724,21.21809,21.37231,1.352519,0.6735781,1.288086,-0.0008745423,-1.917891E-09,-1.967965E-08,0.2599579,-0.3646351,4.086586,3,6
GALAXY,0.04622795,1237654600487469304,18.43763,18.46342,17.16414,17.26947,4.871621,1.998554,5.665228,-5945.023,-614.5467,-61.91683,0.01973269,-0.3691118,15.1629,3,3
GALAXY,0.03240448,1237652942094795168,19.88508,19.34686,16.57353,16.57296,14.5656,5.941664,12.41069,-7664.01,-144.1412,-472.2498,0.1754559,-0.3558619,198.6331,3,3
GALAXY,0.03178141,1237652944242344198,17.54055,17.33974,15.25888,15.43542,9.562276,4.21123,10.2933,-44048.27,-8518.188,-1896.722,0.2249152,0.1453402,19.40243,3,3
GALAXY,0.03198753,1237654600490745933,17.99134,18.10323,17.10349,17.1431,3.43253,1.568725,4.978846,-5566.74,-1159.707,-82.25605,-0.02196766,-0.1725221,9.404301,3,3
GALAXY,0.0320104,1237654600490746023,17.39888,17.34174,14.71206,14.97785,11.84299,5.621193,13.89415,-67846.63,-7577.136,-3062.497,-0.3380389,0.2318939,70.7727,3,3
GALAXY,0.04642029,1237654600491008156,18.5906,18.48006,16.13517,16.1311,9.244534,4.450121,9.407751,-27156.53,-1115.362,-2752.609,0.02204642,-0.07280435,117.1893,3,3
GALAXY,0.03209264,1237652944784130270,18.28304,18.07135,16.88513,16.81396,4.596643,2.020547,5.122944,-13532.83,-406.6037,-583.187,-0.5806482,0.1165023,22.56866,3,3
GALAXY,0.03241982,1237653437081845858,18.8887,19.50081,16.79528,16.89294,11.84149,5.351688,11.26187,-6119.812,-139.0897,-506.0207,0.2538379,0.6091321,272.6885,3,3
GALAXY,0.03203462,1237648722295128122,16.62864,16.39851,14.40816,14.53168,9.554954,3.969806,11.94478,-92481.8,-17819.86,-1099.367,0.04104907,0.04139845,16.76079,3,3
GALAXY,0.03235489,1237653438691934296,17.49817,18.11206,16.31087,16.43525,7.557434,3.041505,8.589025,-9156.619,-955.3167,-191.7968,-0.1939064,-0.1331997,39.51161,3,3
GALAXY,0.03186683,1237653440836993295,20.2696,20.24864,17.53909,17.61226,10.23161,4.803154,9.563067,-2105.857,-6.378379,-212.8663,-0.01462619,-0.2819285,182.3471,3,3
GALAXY,0.03184626,1237653440837124144,18.44858,18.38622,16.13778,16.0826,10.22742,4.767197,12.29559,-22569.29,-545.4184,-1985.541,0.6041584,-0.6355065,186.1047,3,3
GALAXY,0.04636861,1237653442988015730,17.67312,17.843,16.37097,16.54033,5.331253,2.325712,6.555835,-13199.34,-1511.992,-134.722,-0.1355128,-0.2650241,20.73118,3,3
GALAXY,0.04641269,1237653472516243550,16.95613,17.18377,15.80447,15.938,5.014063,2.196469,5.594996,-23789.03,-2364.758,-819.2194,-0.2167657,0.2266339,22.86192,3,3
GALAXY,0.04635212,1237651753998090411,19.77801,19.21832,17.12167,17.17366,5.843952,3.019134,6.11297,-5421.918,-81.54871,-882.0131,0.1692754,0.01213042,76.5847,3,3
GALAXY,0.03252872,1237651753998680184,19.7881,19.26251,16.66235,16.73478,9.245729,4.507482,8.08153,-8850.513,-158.6288,-1198.745,0.164422,-0.251956,168.6181,3,3
GALAXY,0.04639648,1237651754006085821,17.4635,17.47829,16.15225,16.18059,5.603479,2.302686,7.598155,-16418.11,-3793.914,-185.4497,-0.01637421,0.06626795,10.70124,3,3
GALAXY,0.0463069,1237653588484358205,19.2332,18.98779,16.76179,16.81238,9.148805,3.949009,9.424812,-14603.04,-142.7894,-1525.595,0.733537,0.476707,174.0136,3,3
GALAXY,0.04613246,1237653665793573099,18.87617,19.00551,17.04873,17.06438,7.598927,3.597573,7.811715,-9415.94,-258.7265,-984.1204,-0.6870257,0.5549715,134.4078,3,3
GALAXY,0.03222169,1237653613185138788,18.89964,18.94726,17.01987,17.07216,6.011793,2.921688,5.859469,-10716.16,-121.6678,-1463.66,0.08355542,-0.4509194,72.73946,3,3
GALAXY,0.03205073,1237654602101686404,16.43069,16.37273,14.18649,14.15999,20.788,7.338174,24.2912,-99749.2,-37687.75,-4461.892,0.1470509,0.1996816,19.07081,3,3
GALAXY,0.04601807,1237653613186252923,17.00257,17.06822,15.81512,15.92937,4.297065,1.885209,5.727404,-25635.38,-4205.761,-602.852,-0.1893998,0.282423,14.24068,3,3
GALAXY,0.04609611,1237653613721485525,19.4316,19.54334,18.95845,18.96771,2.219434,1.090341,2.380734,-373.2422,-3.579824,-9.320364,-0.1786211,0.04234957,9.267381,3,3
GALAXY,0.04605772,1237651754536206461,17.07244,16.82494,14.24228,14.39239,14.54979,6.252318,17.40681,-85364.79,-10492.22,-4995.727,0.3691311,0.4030449,86.5281,3,3
GALAXY,0.04613042,1237651754536271995,18.46284,18.22645,16.76041,16.67701,5.377578,2.522229,6.137146,-14486.29,-286.5832,-689.1447,-0.001692226,-0.02980489,32.47677,3,3
GALAXY,0.03198593,1237651754543022283,18.21108,18.10644,15.32817,15.27001,12.98206,5.586986,14.57961,-48323.85,-637.8362,-4520.576,0.02398161,0.1959214,155.8074,3,3
GALAXY,0.03239601,1237652599574888609,18.07053,17.88899,14.45131,14.7635,20.24085,9.982875,21.2652,-53909.95,-7439.506,-5275.87,0.7543495,0.01195524,721.6676,3,3
GALAXY,0.04609436,1237653614794834130,19.70053,19.63581,17.22615,17.26213,8.977072,4.158539,9.13105,-5837.276,-16.15198,-623.9634,0.598226,-0.4521266,171.0795,3,3
GALAXY,0.0461942,1237654604245500130,19.22193,19.16423,16.7479,16.78259,9.538826,4.3601,10.06378,-13146.07,-50.36963,-1273.408,0.07022128,0.763413,176.6653,3,3
GALAXY,0.0462948,1237654604248842466,18.44998,18.48969,17.66667,17.75613,2.519284,1.187401,3.162075,-3336.913,-198.4032,-12.32893,0.3140081,-0.08478475,8.567947,3,3
GALAXY,0.0461808,1237653614796472377,16.33326,16.31676,14.53363,14.64345,7.615724,3.185774,9.760995,-73512.97,-12958.64,-3253.941,0.2117661,-0.09771502,24.20416,3,3
GALAXY,0.03205338,1237653616936419442,17.36542,17.49171,15.81193,15.99978,5.749349,2.593622,6.823175,-26337.03,-1217.891,-755.7338,-0.4522004,0.296536,36.73618,3,3
GALAXY,0.0463437,1237653650771280093,18.69111,18.23931,16.43395,16.41901,6.266593,2.915132,6.766737,-22390.89,-134.625,-1875.841,0.2478502,0.1210697,52.22146,3,3
GALAXY,0.03241124,1237651821636419844,21.78386,20.07304,21.36332,21.49367,1.563762,0.8548615,1.410648,-4.131209E-05,0,-7.808199E-13,-0.01477319,0.1343178,6.856026,3,6
GALAXY,0.04627147,1237653650774360175,16.93793,16.8116,15.38201,15.43766,6.20712,2.551947,8.725092,-40110.07,-11957.3,-967.4135,-0.02177006,-0.2329759,9.414356,3,3
GALAXY,0.03233734,1237653651310510247,16.95393,16.73912,14.51041,14.63982,12.45782,5.164512,15.93535,-77093.5,-14554.96,-758.8835,-0.09477226,0.3557935,27.64087,3,3
GALAXY,0.03229116,1237653651310575746,19.41615,19.08975,17.8364,17.73698,4.84471,2.217844,5.607016,-3617.639,-42.49274,-112.9788,0.1051013,0.06746233,23.93992,3,3
GALAXY,0.03203456,1237651822717566984,19.88074,19.84997,17.29639,17.3425,15.45057,5.651275,13.36338,-3514.607,-36.30927,-192.0655,-0.682943,-0.6294321,393.6103,3,3
GALAXY,0.03247577,1237654601565601929,18.98958,18.74144,17.31462,17.27443,5.204258,2.326989,6.026627,-9491.801,-67.06501,-641.114,-0.3973971,-0.6331028,40.01784,3,3
GALAXY,0.05380911,1237648722320162973,18.30415,18.35802,16.79808,17.04208,4.848812,2.241379,5.350269,-10400.71,-836.5402,-479.1639,-0.2344975,-0.2463193,24.22113,3,3
GALAXY,0.05408176,1237648722320097616,16.72349,16.6939,14.81087,14.90888,9.345971,3.988128,13.48578,-69534.8,-19010.9,-444.4598,-0.02178012,0.0004398524,18.8665,3,3
GALAXY,0.05389576,1237648722293620962,19.24002,18.94911,17.65479,17.57169,4.94278,2.207828,5.931645,-6060.121,-92.80576,-237.6495,-0.5085097,-0.1274496,27.16773,3,3
GALAXY,0.05409241,1237648722293620932,18.06628,17.94971,17.39974,17.45051,2.178932,1.036384,1.969321,-5791.7,-92.81252,-863.6612,0.03687586,-0.06124626,9.100607,3,3
GALAXY,0.04237309,1237648721786568995,19.13986,18.95423,17.68405,17.70403,4.147416,1.941409,4.094921,-6326.395,-47.18981,-644.7059,0.1426013,-0.0110064,27.95606,3,3
GALAXY,0.02593923,1237648721784275204,18.46091,18.24585,15.38978,15.75237,13.83883,5.931658,14.40262,-36731.34,-2787.906,-2158.444,-0.07893939,0.5941548,139.9481,3,3
GALAXY,0.05404563,1237648721749803336,18.05249,17.93215,14.91133,15.17736,15.71329,7.800003,18.6463,-49927.88,-9197.229,-4607.878,-0.02452858,0.5369223,121.2946,3,3
GALAXY,0.05417871,1237648721749147986,17.67304,17.60637,16.57751,16.68519,3.20539,1.453111,3.702806,-13256.56,-894.1437,-251.5445,0.1772996,0.046846,10.12136,3,3
GALAXY,0.04260311,1237648721249501273,18.15591,17.9903,17.16224,17.16297,2.782907,1.358131,2.968798,-11348.28,-10.91202,-1224.317,-0.3238227,0.2015362,14.93908,3,3
GALAXY,0.05380791,1237648721245175856,17.12246,17.07212,15.07139,15.20633,10.2734,4.051166,12.21024,-57113.93,-9822.145,-2204.577,-0.2550167,-0.2236033,27.22559,3,3
GALAXY,0.04248503,1237648720712564755,17.73125,17.66715,16.78373,16.77407,3.011954,1.446714,3.466314,-14391.17,-87.27609,-970.4338,0.06870236,0.3842708,15.43016,3,3
GALAXY,0.05397984,1237648720677437649,17.69304,17.73124,15.60967,15.57257,9.582177,4.171414,9.697351,-42992.01,-2690.612,-3793.938,-0.3576608,0.1187584,82.17298,3,3
GALAXY,0.02685253,1237648720175694047,18.96245,18.74271,16.17513,16.20364,8.955959,4.509099,9.03007,-27197.92,-996.9487,-4385.362,0.2589364,-0.1746954,157.8564,3,3
GALAXY,0.02696162,1237648720154656906,19.04444,18.71492,17.33201,17.29313,4.76046,2.217853,5.123804,-9725.85,-90.64006,-802.2736,0.2840132,0.4825433,35.10789,3,3
GALAXY,0.02613202,1237648720153935941,16.30103,16.12575,14.54503,14.53008,9.948025,3.463507,12.35962,-84595.59,-32249.41,-3651.07,-0.01112946,0.08617689,11.2368,3,3
GALAXY,0.04260117,1237648720146268391,18.60646,18.28792,16.08459,16.0957,8.457986,3.953523,9.036635,-29952.54,-672.1119,-3654.584,-0.6917771,-0.3141791,137.859,3,3
GALAXY,0.04232889,1237648720145416503,18.09947,18.10644,17.14123,17.2407,2.965142,1.368426,3.854069,-6324.755,-573.2264,-8.132348,0.05020073,-0.3287442,9.334525,3,3
GALAXY,0.0541348,1237648720139649192,18.49999,18.65607,17.71265,17.75105,3.33337,1.481033,4.297911,-2246.193,-323.3661,-2.227028,0.1133658,0.1020264,9.50157,3,3
GALAXY,0.0261647,1237648705667334320,20.17472,19.81007,17.11392,17.16401,10.48922,4.821241,9.741224,-6827.574,-107.4054,-732.0012,0.1630416,-0.5363035,182.6951,3,3
GALAXY,0.054057,1237648705664778396,18.84833,18.86537,17.70773,17.73776,3.970106,1.810668,3.96648,-5741.864,-45.40601,-602.9955,0.04768567,-0.744418,31.85494,3,3
GALAXY,0.04244433,1237648705653506177,18.84807,18.81346,17.41712,17.45916,4.085611,2.086243,4.231211,-7908.869,-70.49503,-1056.104,-0.02667825,-0.0002199997,35.5567,3,3
GALAXY,0.04208763,1237648705132232863,16.74364,16.71947,15.63291,15.75007,3.409832,1.520665,4.527311,-30890.6,-6212.633,-382.8587,0.01107386,-0.2240897,8.818623,3,3
GALAXY,0.0539526,1237648705127579858,18.7616,18.75248,17.05291,17.09709,6.254104,2.805279,6.784273,-11437,-134.6757,-737.8242,-0.2015632,-0.7489381,71.24831,3,3
GALAXY,0.04212166,1237648704601456979,19.82683,19.45306,17.07427,17.20207,18.01503,4.22108,8.937485,-5665.867,-121.8317,-682.0084,0.9193748,0.106156,249.2288,3,3
GALAXY,0.0266113,1237648704592543756,18.49526,18.29484,17.03326,16.97296,4.584529,2.094522,5.639853,-13010.27,-225.5167,-575.2166,-0.6546641,0.2214758,28.12731,3,3
GALAXY,0.05417537,1237648704590119045,17.81778,17.94415,16.97835,17.03841,3.276688,1.446327,4.279225,-6961.649,-1380.676,-72.98528,0.1496056,0.07402835,8.450706,3,3
GALAXY,0.04204269,1237648704578257299,20.09491,20.02657,17.6915,17.76186,8.130756,3.799187,7.77426,-3248.806,-29.36612,-392.5926,-0.5008988,-0.5523432,144.3907,3,3
GALAXY,0.02682439,1237651212287672671,18.44345,18.23638,15.15514,15.12832,15.16666,7.016725,15.86141,-60890.04,-702.6962,-6077.023,0.3157581,0.2094564,267.5855,3,3
GALAXY,0.02677014,1237648704057442579,19.98659,19.50566,17.61299,17.64783,7.526738,3.263085,7.908722,-5261.958,-14.60998,-336.716,0.5395451,-0.7344146,120.7822,3,3
GALAXY,0.0541275,1237648703530795574,19.01364,18.57912,16.42686,16.45004,7.281864,3.408392,7.431695,-23161.44,-506.4931,-3418.581,-0.2726942,-0.2987835,96.77938,3,3
GALAXY,0.04239626,1237648703520374974,16.95576,16.87776,15.41305,15.55467,5.331395,2.285245,7.036604,-41579.36,-8798.452,-542.5172,0.1732223,-0.0164752,11.46251,3,3
GALAXY,0.02614107,1237648703513690404,17.7227,17.44279,15.78522,15.68373,6.50493,3.06881,7.422281,-44799.27,-3310.684,-3708.527,-0.3495602,-0.3672656,45.29853,3,3
GALAXY,0.02599834,1237648702978982395,20.02377,19.75611,17.46773,17.54765,9.215524,4.088686,9.629546,-4057.769,-15.28975,-314.0905,-0.440553,-0.8024448,212.1079,3,3
GALAXY,0.02694167,1237648702978523283,16.81422,16.76271,15.11713,15.26202,6.510927,2.782746,8.635458,-52387.05,-10201.96,-186.0285,-0.2832533,-0.1596592,16.48975,3,3
